sentence1	sentence2	label
Do konca junija naj bi EU podpisala tudi sporazum o vzpostavitvi stalnega mehanizma za zagotavljanje stabilnosti evra in sprejela spremembe začasnega kriznega mehanizma.	EU naj bi do konca junija podpisala dogovor o vzpostavitvi stalnega mehanizma za zagotavljanje stabilnosti evra in sprejela spremembe začasnega kriznega mehanizma.	1
Slovenija ne bo sama nakazala preostalega dela denarja	Slovenija ne bo sama nakazala preostalega denarja	1
Slovenija sama od sebe ne bo nakazala preostanka denarja	Slovenija ne bo sama nakazala preostalega denarja	1
Finančni minister Franc Križanič je povedal, da bo Slovenija ravnala v skladu s partnerji v območju evra.	Minister za finance Franc Križanič je izjavil, da bo Slovenija ravnala v skladu s svojimi partnerji v evrskem območju.	1
Minister za finance Franc Križanič je dejal, da bo Slovenija ravnala v skladu s svojimi partnericami v evrskem območju.	Minister za finance Franc Križanič je izjavil, da bo Slovenija ravnala v skladu s svojimi partnerji v evrskem območju.	1
Pojasnil je, da območje evra od grških oblasti v zameno za dodatno pomoč zahteva ustrezna zavarovanja kreditov s premoženjem ter poenotenje vlade in opozicije glede nadaljevanja varčevalnega programa do končnega izhoda iz krize.	Pojasnil je, da evroobmočje od grških oblasti zahteva, da v zameno za dodatno pomoč zagotovijo ustrezno zavarovanje za posojila ter da se vlada in opozicija združita pri nadaljevanju varčevalnega programa, dokler se kriza dokončno ne reši.	1
Pojasnil je, da evroobmočje od grških oblasti zahteva, da v zameno za dodatno pomoč zagotovijo ustrezno zavarovanje posojil ter da vlada in opozicija skupaj nadaljujeta z varčevalnim programom, dokler se kriza dokončno ne reši.	Pojasnil je, da evroobmočje od grških oblasti zahteva, da v zameno za dodatno pomoč zagotovijo ustrezno zavarovanje za posojila ter da se vlada in opozicija združita pri nadaljevanju varčevalnega programa, dokler se kriza dokončno ne reši.	1
"""Potrebujemo močno zavarovanje, zagotoviti moramo premoženje."	"""Potrebujemo močno zavarovanje, na voljo moramo dati premoženje."	1
"""Potrebujemo močno zavarovanje, na voljo moramo dati premoženje."	""" Potrebujemo čvrsta zavarovanja, na razpolago morajo dati premoženje."	1
"Seznami so že vzpostavljeni, od pristanišč, letališč, oskrbe z vodo, pošt in telekomunikacij,"" je pojasnil in izrazil pričakovanje, da bo Grčija hitro objavila nadaljnje ukrepe za zagotovitev varnosti tistih, ki ji pomagajo."	"Seznami so že na voljo, in sicer v pristaniščih, na letališčih, pri oskrbi z vodo, pošti in telekomunikacijah,"" je dejal in izrazil pričakovanje, da bo Grčija hitro objavila nadaljnje ukrepe za zagotovitev varnosti humanitarnih delavcev."	1
"Seznami so že, od pristanišč, letališč, vodovodov, pošt in telekomunikacij,"" je pojasnil in izrazil pričakovanje, da bo Grčija hitro objavila nadaljnje ukrepe, ki bi zagotovili varnost tem, ki ji pomagajo."	"Seznami so že na voljo, in sicer v pristaniščih, na letališčih, pri oskrbi z vodo, pošti in telekomunikacijah,"" je dejal in izrazil pričakovanje, da bo Grčija hitro objavila nadaljnje ukrepe za zagotovitev varnosti humanitarnih delavcev."	1
Gre za tranšo iz mehanizma, dogovorjenega maja lani, ki predvideva 110 milijard evrov pomoči Grčiji .	To je del mehanizma v višini 110 milijard evrov, ki je bil maja lani dogovorjen za pomoč Grčiji.	1
Gre za tranšo iz mehanizma, dogovorjenega maja lani, ki predvideva 110 milijard evrov pomoči Grčiji .	To je del 110 milijard evrov vrednega mehanizma za pomoč Grčiji, dogovorjenega maja lani.	1
Na vprašanje, ali bo Slovenija prenesla preostanek svojega deleža na Grčijo, je Križanič odgovoril:	Križanič je na vprašanje, ali bo Slovenija prenesla preostanek svojega deleža na Grčijo, odgovoril:	1
Na vprašanje, ali bo Slovenija prenesla preostanek svojega deleža na Grčijo, je Križanič odgovoril:	Na vprašanje, ali bo Slovenija nakazala še preostanek svojega deleža Grčiji , je Križanič dejal:	1
""" Ne samo, odvisno je od tega, kako bo program deloval v prihodnosti."	""" Sam po sebi ne, odvisen je od presoje, kako bo program potekal v prihodnje."	1
""" Ne samo, odvisno je od tega, kako bo program deloval v prihodnosti."	""" Sama od sebe ne, odvisno od presoje, kako bo program tekel naprej."	1
"Slovenija ne bo plačala, če druge države ne bodo podpisale programa ali spremenjenega programa,"" je dodal."	"Slovenija ne bo plačala, če se drugi ne bodo pridružili programu ali spremenjenemu programu,"" je dodal."	1
"Slovenija ne bo plačala, če druge države ne bodo podpisale programa ali spremenjenega programa,"" je dodal."	"Slovenija ne bo nakazala, če ostali ne bodo pristopili k programu oziroma spremenjenemu programu,"" je dodal."	1
Težava je po njegovih besedah v tem, da Grčija po ocenah drugo leto še ne bo mogla na zasebni trg in v tem primeru bo potrebno podaljšanje programa.	Težava je po njegovih besedah v tem, da Grčija po ocenah še eno leto ne bo mogla vstopiti na zasebni trg, v tem primeru pa bo treba program podaljšati.	1
Težava je po njegovih besedah v tem, da Grčija po ocenah drugo leto še ne bo mogla na zasebni trg in v tem primeru bo potrebno podaljšanje programa.	Težava je po njegovih besedah v tem, da naj bi Grčija še eno leto ne mogla vstopiti na zasebni trg, zato je podaljšanje programa nujno.	1
"""Gre za obnovo, ki zahteva dodatna sredstva in drugačen pristop od pristopa MDS in EU,"" je dejal."	""" To pa je neke vrste prenova, v tem primeru potrebuje dodatna sredstva in drugačen pristop IMF in EU,"" je dejal."	1
"""Gre za neke vrste obnovo, ki zahteva dodatna sredstva in drugačen pristop MDS in EU,"" je dejal."	""" To pa je neke vrste prenova, v tem primeru potrebuje dodatna sredstva in drugačen pristop IMF in EU,"" je dejal."	1
"""Tu se bomo uskladili z drugimi partnericami v evrski skupini, da bi zaščitili svoje interese,"" je poudaril minister in poudaril, da je Grčija doslej boleče varčevala."	""" Tu se bomo mi prilagajali ostalim partnerjem v skupini evra, da zaščitimo svoje interese,"" je še poudaril minister in poudaril, da je Grčija doslej izvedla boleče prihranke."	1
""" Tu se bomo mi prilagajali ostalim partnerjem v skupini evra, da zaščitimo svoje interese,"" je še poudaril minister in poudaril, da je Grčija doslej izvedla boleče prihranke."	"""Tu bomo združili moči z drugimi partnerji v evroskupini, da bi zaščitili naše interese,"" je poudaril minister in poudaril, da je Grčija doslej boleče varčevala."	1
"""Tudi v primerjavi z nekdanjo stabilizacijo Jugoslavije so ti prihranki bolj boleči,"" je pojasnil."	""" Celo če jih primerjamo z nekdanjo stabilizacijo Jugoslavije, so ti prihranki bolj boleči,"" je ponazoril."	1
"""Celo v primerjavi s prejšnjo stabilizacijo Jugoslavije so ti prihranki bolj boleči,"" je pojasnil."	""" Celo če jih primerjamo z nekdanjo stabilizacijo Jugoslavije, so ti prihranki bolj boleči,"" je ponazoril."	1
78 milijard pomoči tudi za Portugalsko	78 milijard evrov pomoči tudi za Portugalsko	1
78 milijard pomoči tudi za Portugalsko	78 milijard evrov pomoči tudi Portugalski	1
Potem ko so finančni ministri v ponedeljek že dobili politično podporo vseh ministrov EU, so danes uradno zapečatili program pomoči Portugalski - 78 milijard evrov vreden program pomoči v zameno za stroge varčevalne ukrepe na Portugalskem.	Potem ko je politično podporo vseh ministrov EU dobil že v ponedeljek, pa so finančni ministri danes tudi dokončno formalno zapečatili program pomoči za Portugalsko – program predvideva 78 milijard evrov pomoči v zameno za stroge varčevalne ukrepe na Portugalskem.	1
Potem ko je politično podporo vseh ministrov EU dobil že v ponedeljek, pa so finančni ministri danes tudi dokončno formalno zapečatili program pomoči za Portugalsko – program predvideva 78 milijard evrov pomoči v zameno za stroge varčevalne ukrepe na Portugalskem.	Finančni ministri so v ponedeljek že dobili politično podporo vseh ministrov EU, danes pa so uradno zapečatili program pomoči Portugalski - 78 milijard evrov pomoči v zameno za stroge varčevalne ukrepe na Portugalskem.	1
Prvi obrok posojil tej državi bo izplačan do konca meseca.	Prva tranša posojil bo državi izplačana do konca meseca.	1
Prvi obrok posojil tej državi bo izplačan do konca meseca.	Prvi obrok posojil bo državi izplačan do konca meseca.	1
Tretjino pomoči bo prispeval Mednarodni denarni sklad ( IMF ), dve tretjini oziroma 52 milijard evrov pa EU, in sicer eno tretjino iz mehanizma za finančno stabilnost ( EFSM) oziroma iz proračuna EU, eno tretjino pa iz družbe za zagotavljanje stabilnosti evra ( EFSF).	Tretjino pomoči bo zagotovil Mednarodni denarni sklad (MDS), dve tretjini oziroma 52 milijard evrov pa EU - tretjino iz mehanizma za finančno stabilnost (EFSM) ali proračuna EU, tretjino pa iz instrumenta za stabilnost evra (EFSF).	1
Tretjino pomoči bo zagotovil Mednarodni denarni sklad (MDS), dve tretjini oziroma 52 milijard evrov pa EU - tretjino iz mehanizma za finančno stabilnost (EFSM) ali proračuna EU, tretjino pa iz instrumenta za stabilnost evra (EFSF).	Tretjino pomoči bo zagotovil Mednarodni denarni sklad (MDS), dve tretjini oziroma 52 milijard EUR pa EU - tretjino iz mehanizma za finančno stabilnost (EFSM) ali proračuna EU, tretjino pa iz instrumenta za stabilnost evra (EFSF).	1
Višina slovenskega poroštva za posojila Iberskemu polotoku v okviru začasnega mehanizma za zaščito evra (EFSF) znaša 197,3 milijona evrov.	Znesek slovenskega poroštva za posojila Iberskemu polotoku v okviru začasnega mehanizma za zaščito evra (EFSF) znaša 197,3 milijona evrov.	1
Višina slovenskega poroštva za posojila Iberskemu polotoku v okviru začasnega mehanizma za zaščito evra (EFSF) znaša 197,3 milijona evrov.	Višina slovenskega poroštva za posojila iberski državi v okviru začasnega mehanizma za zaščito evra ( EFSF) znaša 197,3 milijona evrov.	1
Nadzorniki Pivovarne Laško so podprli predlog uprave družbe, da laška pivovarna pristopi h konzorciju za skupno prodajo Mercatorja .	Nadzorni svet Pivovarne Laško je potrdil predlog uprave družbe za vstop v konzorcij za skupno prodajo Mercatorja.	1
V Laškem pričakujejo še, da bo konzorcij prodal vsaj 50 odstotkov delnic Mercatorja .	Laško tudi pričakuje, da bo konzorcij prodal vsaj 50 % delnic Mercatorja.	1
Laško tudi pričakuje, da bo konzorcij prodal vsaj 50 % Mercatorjevih delnic.	Laško tudi pričakuje, da bo konzorcij prodal vsaj 50 % delnic Mercatorja.	1
Laščani pričakujejo, da bo konzorcijska pogodba, ki vključuje tudi banke z deleži v največji slovenski trgovski družbi, podpisana do 10. junija.	Laščani pričakujejo, da bo konzorcijska pogodba, v katero bodo vključene tudi banke, ki imajo v lasti delnice največjega slovenskega trgovskega podjetja, podpisana do 10. junija.	1
Laščani pričakujejo, da bo konzorcijska pogodba, v katero bodo vključene tudi banke, ki imajo v lasti delnice največjega slovenskega trgovskega podjetja, podpisana do 10. junija.	Laščani podpis sporazuma o konzorciju, v katerem bodo sodelovale tudi banke, lastnice delnic največje slovenske trgovske družbe , pričakujejo do 10. junija.	1
Družbe Pivovarna Laško , Pivovarna Union in Radenska , ki imajo v Mercatorju skupaj 23,34- odstotni lastniški delež, sicer skladno z odločbo urada za varstvo konkurence trenutno ne smejo prosto razpolagati z deležem v največjem slovenskem trgovcu.	Pivovarna Laško, Pivovarna Union in Radenska, ki imajo skupaj 23,34-odstotni delež v Mercatorju, po odločitvi Urada za varstvo konkurence trenutno ne smejo prosto razpolagati s svojimi deleži v največji slovenski trgovski verigi.	1
Pivovarna Laško , Pivovarna Union in Radenska , ki imajo skupaj 23,34-odstotni delež v Mercatorju, po odločbi Urada za varstvo konkurence trenutno ne smejo prosto razpolagati s svojimi deleži v največji slovenski trgovski verigi.	Pivovarna Laško, Pivovarna Union in Radenska, ki imajo skupaj 23,34-odstotni delež v Mercatorju, po odločitvi Urada za varstvo konkurence trenutno ne smejo prosto razpolagati s svojimi deleži v največji slovenski trgovski verigi.	1
Varuh konkurence je omejil tudi prodajo delnic Mercatorja s strani NLB, NKBM, Abanke Vipa, Banke Celje, Gorenjske banke in Banke Koper.	Varuh konkurence je razpolaganje z delnicami Mercatorja omejil tudi bankam NLB, NKBM, Abanka Vipa, Banka Celje, Gorenjska Banka in Banka Koper .	1
Pred odločitvijo Nadzornega organa sta banki skupaj s številnimi finančnimi podjetji že pripravili sporazum o skupni prodaji Mercatorja.	Pred odločitvijo Nadzornega organa so banke skupaj z nekaterimi finančnimi družbami že pripravile osnutek sporazuma o skupni prodaji Mercatorja.	1
Pred odločitvijo Nadzornega organa so banke skupaj z nekaterimi finančnimi družbami že pripravile osnutek sporazuma o skupni prodaji Mercatorja.	Banke so še pred odločbo urada skupaj z nekaterimi finančnimi družbami pripravile osnutek sporazuma o skupni prodaji Mercatorja .	1
Varuh konkurence je ta teden ugotovil, da osnutek pogodbe o prodaji večinskega deleža Mercatorja ne omejuje konkurence, kar pomeni, da lahko konzorcij nadaljuje s skupno prodajo.	Varuh konkurence je v tem tednu ugotovil, da naj osnutek dogovora o prodaji večine Mercatorja ne bi omejeval konkurence, kar pomeni, da bi se konzorcij lahko lotil skupne prodaje.	1
Varuh konkurence je ta teden ugotovil, da osnutek pogodbe o prodaji večinskega deleža Mercatorja ne omejuje konkurence, kar pomeni, da lahko konzorcij nadaljuje s skupno prodajo.	Varuh konkurence je ta teden ugotovil, da osnutek sporazuma o prodaji večinskega deleža v Mercatorju ne omejuje konkurence, kar pomeni, da lahko konzorcij nadaljuje s skupno prodajo.	1
Malenković je dejal tudi, da je za prodajo Fructala prispelo devet nezavezujočih ponudb, nadaljnje aktivnosti pri prodaji družbe iz Ajdovščine pa bodo dinamične in bodo šle v smeri zbiranja zavezujočih ponudb.	Malenković je tudi povedal, da je bilo prejetih devet nezavezujočih ponudb za prodajo Fructala in da so nadaljnje aktivnosti za prodajo Ajdovščine dinamične in se premikajo v smeri pridobivanja zavezujočih ponudb.	1
Malenković je tudi povedal, da je bilo za prodajo Fructala prejetih devet nezavezujočih ponudb in da bodo nadaljnje aktivnosti pri prodaji Ajdovščine dinamične in bodo šle v smeri zbiranja zavezujočih ponudb.	Malenković je tudi povedal, da je bilo prejetih devet nezavezujočih ponudb za prodajo Fructala in da so nadaljnje aktivnosti za prodajo Ajdovščine dinamične in se premikajo v smeri pridobivanja zavezujočih ponudb.	1
Nominacijska komisija je vse prijave pregledala, nadzorniki pa bodo skupščini delničarjev predlagali, da v nadzorni svet laške pivovarne , ki je po statutu šestčlanski, vendar so v njem za zdaj le trije člani, imenuje dva nova člana.	Komisija za imenovanja je pregledala vse prijave in nadzorni svet bo skupščini delničarjev predlagal imenovanje dveh novih članov nadzornega sveta Pivovarne Laško, ki ima po statutu šest članov, trenutno pa ima le tri člane.	1
Nominacijska komisija je vse prijave pregledala, nadzorniki pa bodo skupščini delničarjev predlagali, da v nadzorni svet laške pivovarne , ki je po statutu šestčlanski, vendar so v njem za zdaj le trije člani, imenuje dva nova člana.	Komisija za imenovanja je pregledala vse prijave in nadzorni svet bo skupščini delničarjev predlagal imenovanje dveh novih članov nadzornega sveta Pivovarne Laško, ki ima po statutu šest članov, trenutno pa le tri.	1
Svet delavcev pa bo svojega drugega člana predlagal po skupščini, ki bo 24. junija.	Svet delavcev bo drugega člana predlagal po skupščini 24. junija.	1
Svet delavcev bo drugega člana predlagal po skupščini 24. junija.	Svet delavcev bo svojega drugega člana predlagal po generalni skupščini 24. junija.	1
Prvi mož pivovarne Dušan Zorko pričakuje, da bo generalna skupščina predlog podprla še letos.	Prvi mož pivovarne Dušan Zorko pričakuje, da bo generalna skupščina letos podprla predlog.	1
Prvi mož pivovarne Dušan Zorko pričakuje, da bo generalna skupščina letos podprla predlog.	Prvi mož pivovarne Dušan Zorko pričakuje, da bo skupščina letos podprla ta predlog.	1
Glede reprograma posojil Pivovarni Laško je Zorko pojasnil, da noben reprogram ni optimalen, ker je treba plačati obresti.	Glede reprogramiranja posojil Pivovarni Laško je Zorko pojasnil, da reprogramiranje ni optimalno, saj je treba plačati obresti.	1
Pivovarna Union in Laško tako vsak mesec porabita od 1,8 do 2 milijona EUR za plačilo obresti, posojila pa zapadajo vsak dan.	Pivovarni Union in Laško tako vsak mesec za plačilo obresti namenita od 1,8 do dva milijona evrov, zapadlost posojil pa je vsakodnevna.	1
Pivovarni Union in Laško tako vsak mesec za plačilo obresti namenita od 1,8 do dva milijona evrov, zapadlost posojil pa je vsakodnevna.	Pivovarna Union in Laško tako vsak mesec porabita od 1,8 do 2 milijona evrov za plačilo obresti, posojila pa zapadajo vsak dan.	1
Zorko meni, da je skupino Pivovarna Laško kljub visokim obrestnim meram za reprogramiranje mogoče stabilizirati tudi z reprogramiranjem že najetih posojil in z dokapitalizacijo.	Zorko meni, da je skupino Pivovarno Laško možno stabilizirati kljub visokim obrestim za reprogram tudi z reprogramom že najetih posojil in dokapitalizacijo.	1
Zorko meni, da je skupino Pivovarna Laško kljub visokim obrestnim meram za reprogramiranje mogoče stabilizirati tudi z reprogramiranjem že najetih posojil in dokapitalizacijo.	Zorko meni, da je skupino Pivovarno Laško možno stabilizirati kljub visokim obrestim za reprogram tudi z reprogramom že najetih posojil in dokapitalizacijo.	1
Skupina Pivovarna Laško ima posojila v višini 420 milijonov evrov, od tega je 30 % dolgoročnih.	Skupina Pivovarna Laško ima 420 milijonov evrov posojil, od tega 30 % dolgoročnih.	1
Skupina Pivovarna Laško ima 420 milijonov evrov posojil, od tega 30 % dolgoročnih.	Skupina Pivovarna Laško ima 420 milijonov evrov posojil, od tega jih je 30 odstotkov dolgoročnih.	1
Junija pa bodo zapadla v poplačilo posojila, ki so bila najeta za nakup Mercatorja, pravi Zorko.	Junija bodo zapadla v odplačilo posojila, najeta za nakup Mercatorja, je dejal Zorko.	1
Junija pa bodo zapadla v poplačilo posojila, ki so bila najeta za nakup Mercatorja, pravi Zorko.	Zorko pravi, da bodo junija zapadla v plačilo posojila, najeta za nakup Mercatorja.	1
Pojasnil je, da bi skupina za sanacijo potrebovala 109 milijonov EUR svežega kapitala, vendar bodo skupščini predlagali nekoliko nižji znesek, da bi skupina Pivovarna Laško lahko preživela.	Pojasnil je, da bi za saniranje skupine potrebovali 109 milijonov evrov svežega kapitala, kljub temu pa bodo skupščini predlagali nekoliko nižjo številko, ki bo omogočila preživetje skupine Pivovarna Laško .	1
Pojasnil je, da bi skupina za sanacijo potrebovala 109 milijonov EUR svežega kapitala, vendar bodo skupščini predlagali nekoliko nižji znesek, da bi skupina Pivovarna Laško lahko preživela.	Pojasnil je, da skupina za sanacijo potrebuje 109 milijonov EUR svežega kapitala, vendar bodo skupščini predlagali nekoliko nižji znesek, da bi omogočili preživetje skupine Pivovarna Laško.	1
Rezultat iz poslovanja je bil z 2,58 milijona EUR za 20,3 % višji kot v enakem obdobju prejšnjega leta, EBITDA pa je bila s 4,2 milijona EUR za 9,6 % višja kot v enakem obdobju prejšnjega leta.	Dobiček iz poslovanja je bil z 2,58 milijona evrov za 20,3 odstotka višji kot v enakem obdobju lani, EBITDA pa je bil s 4,2 milijona evrov v medletni primerjavi višji za 9,6 odstotka.	1
Rezultat iz poslovanja je bil z 2,58 milijona EUR za 20,3 % višji kot v enakem obdobju prejšnjega leta, EBITDA pa je bila s 4,2 milijona EUR za 9,6 % višja kot v enakem obdobju prejšnjega leta.	Dobiček iz poslovanja v višini 2,58 milijona EUR je bil za 20,3 % višji kot v enakem obdobju lani, EBITDA v višini 4,2 milijona EUR pa se je v primerjavi s prejšnjim letom povečal za 9,6 %.	1
Vstopanje v SCT ne pride v poštev, meni predsednik upravnega odbora CPL , s čimer bo prihodnji teden seznanil tudi upravni odbor.	Po besedah predsednika upravnega odbora CPL, ki bo prihodnji teden obvestil upravni odbor, pridružitev SCT ne pride v poštev.	1
Vstopanje v SCT ne pride v poštev, meni predsednik upravnega odbora CPL , s čimer bo prihodnji teden seznanil tudi upravni odbor.	Po besedah predsednika upravnega odbora CPL, ki bo o tem prihodnji teden obvestil upravni odbor, pridružitev k SCT ne pride v poštev.	1
Zdaj smo podjetje, ki lahko preživi krizne čase, dodaja.	Smo podjetje, ki se zdaj lahko prebije skozi krizne čase, še pravi.	1
Zdaj smo podjetje, ki lahko preživi krizne čase, dodaja.	"Zdaj smo podjetje, ki lahko preživi krizne čase,"" dodaja."	1
Stanko Petrič, predsednik upravnega odbora Cestnega podjetja Ljubljana ( CPL ), je povedal, da v sodelovanje z gradbenim podjetjem SCT ne verjame več.	Predsednik uprave Cestnega podjetja Ljubljana (CPL) Stanko Petrič je dejal, da ne verjame več v sodelovanje s SCT.	1
Prepričan je namreč, da je sodelovanje z SCT bolj ali manj utopija, piše današnji Dnevnik.	Prepričan je, da je sodelovanje s SCT bolj ali manj utopija, piše današnja izdaja časnika Dnevnik.	1
Prepričan je, da je sodelovanje s SCT bolj ali manj utopija, piše današnji Dnevnik.	Prepričan je, da je sodelovanje s SCT bolj ali manj utopija, piše današnja izdaja časnika Dnevnik.	1
Konec maja je družba CPL napovedala, da je pripravljena postati partner in večinski lastnik družbe SCT , v kar Petrič ni več verjel.	Konec maja je CPL napovedal, da je pripravljen postati partner in večinski lastnik SCT, v kar pa Petrič ni več verjel.	1
Konec maja je CPL napovedal, da je pripravljen postati partner in večinski lastnik SCT, v kar pa Petrič ni več verjel.	Konec maja je CPL sporočil, da je pripravljen postati partner in večinski lastnik SCT , v kar pa Petrič zdaj ne verjame več.	1
"""Do danes še nisem prejel konkretnega predloga na mizo, vendar menim, da združenje s SCT za nas ne pride v poštev,"" je dejal za časnik."	"""Do danes še nisem prejel nobenega konkretnega predloga, vendar menim, da kakršno koli povezovanje s SCT za nas ne pride v poštev,"" je povedal za časnik."	1
"""Do danes še nisem prejel nobenega konkretnega predloga, vendar menim, da kakršno koli povezovanje s SCT za nas ne pride v poštev,"" je povedal za časnik."	""" Konkretnega predloga na mizo do danes nisem dobil, stojim pa na stališču, da kakršno koli povezovanje z SCT za nas ne pride v poštev,"" je povedal za časnik."	1
Zadnji poskus reševanja SCT je tako vse bolj zapleten.	Zadnji poskus reševanja SCT se tako še bolj zapleta.	1
Zadnji poskus reševanja SCT se tako vse bolj zapleta.	Zadnji poskus reševanja SCT se tako še bolj zapleta.	1
Medtem ko pooblaščenec SCT Dušan Mes po navedbah časnika trdi, da so v dogovorih z operativno ekipo CPL, ki jo vodi komercialni direktor Jure Krajnc, naredili korak naprej, Petrič vsaj uradno vztraja pri svojem stališču.	Medtem ko prokurist SCT Dušan Mes po navedbah časnika trdi, da so v dogovorih z operativno ekipo CPL, ki jo vodi izvršni direktor CPL za komercialo Jure Krajnc, naredili korak naprej, je Petrič vsaj uradno neomajen.	1
Medtem ko prokurist SCT Dušan Mes po navedbah časnika trdi, da so v dogovorih z operativno ekipo CPL, ki jo vodi izvršni direktor CPL za komercialo Jure Krajnc, naredili korak naprej, je Petrič vsaj uradno neomajen.	Medtem ko prokurist SCT Dušan Mes po poročanju časnika zatrjuje, da so v dogovorih z operativno ekipo CPL , ki jo vodi izvršni direktor za komercialo pri CPL Jure Krajnc, naredili korak naprej, je Petrič vsaj uradno neomajen.	1
Naslednji teden bom odbor seznanil z razvojem dogodkov in ga obvestil o svojem stališču, da pridružitev združenju SCT ne pride v poštev.	Z dogajanji bom prihodnji teden seznanil upravni odbor in mu sporočil svoje stališče, da vstopanje v SCT ne pride v poštev.	1
Naslednji teden bom odbor seznanil z razvojem dogodkov in ga obvestil o svojem stališču, da pridružitev združenju SCT ne pride v poštev.	Naslednji teden bom o dogajanju obvestil upravni odbor in ga seznanil s svojim stališčem, da pristop k SCT ne pride v poštev.	1
"Smo srednje veliko podjetje, ki lahko preživi krizo,"" je dejal Petrič."	"Smo srednje veliko podjetje, ki je zdaj sposobno prebroditi krizo,"" je dejal Petrič."	1
"Smo srednje veliko podjetje, ki je zdaj sposobno prebroditi krizo,"" je dejal Petrič."	"Smo srednje veliko podjetje, ki se zdaj lahko prebije skozi krizne čase,"" je povedal Petrič."	1
Po poročanju Dnevnika je bil tričlanski upravni odbor CPL nedavno razdeljen.	Po poročanju Dnevnika je bil tričlanski upravni odbor družbe CPL nedavno razdeljen.	1
Po poročanju Dnevnika je bil tričlanski upravni odbor CPL nedavno razdeljen.	Po poročanju Dnevnika so bila mnenja v tričlanskem upravnem odboru CPL nedavno še deljena.	1
Še pred dvema tednoma je bil združitvi s SCT javno naklonjen glavni izvršni direktor Alojz Kramljak , ki se je nedavno pogajal o prodaji svojega 36,6-odstotnega deleža v družbi CPL Naložbe , ki nadzoruje lastništvo družbe CPL, s trenutno neznanim ponudnikom, vendar naj bi posel propadel.	Še pred dvema tednoma se je za združitev s SCT javno zavzemal predsednik uprave Alojz Kramljak, ki se je nedavno pogajal s še neznanim ponudnikom o prodaji svojega 36,6-odstotnega deleža v družbi CPL Naložbe , ki nadzoruje lastništvo družbe CPL, vendar naj bi posel propadel.	1
Še pred dvema tednoma je bil povezovanju z SCT javno naklonjen glavni izvršni direktor Alojz Kramljak , ki naj bi se pred kratkim z za zdaj neznanim ponudnikom dogovarjal o prodaji svojega 36,6- odstotnega deleža v CPL Naložbe , ki lastniško obvladuje CPL, vendar naj bi posel padel v vodo.	Še pred dvema tednoma se je za združitev s SCT javno zavzemal predsednik uprave Alojz Kramljak, ki se je nedavno pogajal s še neznanim ponudnikom o prodaji svojega 36,6-odstotnega deleža v družbi CPL Naložbe , ki nadzoruje lastništvo družbe CPL, vendar naj bi posel propadel.	1
Okrožno sodišče v Ljubljani je 25. januarja začelo postopek prisilne poravnave proti družbi SCT, vendar mora družba SCT zdaj dopolniti svoj predlog za začetek postopka prisilne poravnave.	Ljubljansko okrožno sodišče je postopek prisilne poravnave SCT začelo 25. januarja, zdaj pa mora SCT predlog za začetek postopka prisilne poravnave dopolniti.	1
Upravni odbor družbe SCT je pooblastil odvetnika Mirka Bandla, da umakne predlog za prisilno poravnavo, če zaposleni v družbi SCT do 14. junija ne bodo prejeli zaostalih plač, kar bi povzročilo stečaj družbe.	Upravni odbor SCT je odvetnika Mirka Bandlja sicer pooblastil, da v primeru, če do 14. junija zaposleni v SCT ne bodo dobili zaostalih plač, umakne predlog za prisilno poravnavo , kar bi družbo vodilo v stečaj.	1
Upravni odbor SCT je odvetnika Mirka Bandlja sicer pooblastil, da v primeru, če do 14. junija zaposleni v SCT ne bodo dobili zaostalih plač, umakne predlog za prisilno poravnavo , kar bi družbo vodilo v stečaj.	Upravni odbor družbe SCT je pooblastil odvetnika Mirka Bandla, da umakne predlog za prisilni stečaj, če zaposleni v družbi SCT do 14. junija ne bodo prejeli zaostalih plač, kar bi povzročilo stečaj družbe.	1
CPL je zavrnil predlog lastniškega vstopa v SCT .	Družba CPL je zavrnila predlog za naložbo v podjetje SCT.	1
Družba CPL je zavrnila predlog za naložbo v podjetje SCT.	Družba CPL je zavrnila predlog za lastniški delež v družbi SCT .	1
"""V teh kriznih časih bi pridružitev temu velikanu lahko ogrozila našo varnost,"" je dejal predsednik uprave CPL Stanko Petrič."	"""V teh kriznih časih bi vstop v tega velikana lahko ogrozil našo varnost,"" je dejal predsednik uprave CPL Stanko Petrič."	1
"""V teh kriznih časih bi pridružitev temu velikanu lahko ogrozila našo varnost,"" je dejal predsednik uprave CPL Stanko Petrič."	""" V teh kriznih časih bi lahko z vstopom v tega velikana ogrozili lastno varnost,"" je dejal predsednik upravnega odbora CPL Stanko Petrič ."	1
Upravni odbor Cestnega podjetja Ljubljana ( CPL ) je zavrnil predlog lastniškega vstopa v SCT , je po seji povedal predsednik upravnega odbora CPL Stanko Petrič .	Upravni odbor Cestnega podjetja Ljubljana (CPL) je zavrnil predlog za prevzem deleža v SCT, je po seji povedal predsednik upravnega odbora CPL Stanko Petrič.	1
Upravni odbor Cestnega podjetja Ljubljana (CPL) je zavrnil predlog za prevzem deleža v SCT, je po seji povedal predsednik upravnega odbora CPL Stanko Petrič.	Upravni odbor Cestnega podjetja Ljubljana (CPL) je zavrnil predlog za prevzem lastniškega deleža v SCT , je po seji povedal predsednik upravnega odbora CPL Stanko Petrič.	1
