in_text	truth	pred	parascore-ref-based	parascore-ref-free
Ta projekt je naletel na nasprotovanje Špartancev in njihovih zaveznikov na Peloponezu, ki so bili zaskrbljeni zaradi nedavnega vzpona Aten.	Temu projektu so nasprotovali Špartanci in njihovi peloponeški zavezniki, ki so bili zaskrbljeni zaradi nedavnega vzpona Aten na oblast.	Ta projekt je naletel na nasprotovanje Špartancev in njihovih zaveznikov na Peloponezu, ki so bili zaskrbljeni zaradi nedavnega vzpona Aten.	0.95	0.949999988079071
Ta projekt je naletel na nasprotovanje Špartancev in njihovih zaveznikov na Peloponezu, ki so bili zaskrbljeni zaradi nedavnega vzpona Aten.	Temu projektu so nasprotovali Špartanci in njihovi peloponeški zavezniki, ki so bili zaskrbljeni zaradi nedavnega vzpona Aten na oblast.	Ta projekt je naletel na nasprotovanje Špartancev in njihovih zaveznikov na Peloponezu, ki so bili zaskrbljeni zaradi nedavnega vzpona Aten.	0.95	0.949999988079071
Ta projekt je naletel na nasprotovanje Špartancev in njihovih zaveznikov na Peloponezu, ki so bili zaskrbljeni zaradi nedavnega vzpona Aten.	Temu projektu so nasprotovali Špartanci in njihovi peloponeški zavezniki, ki so bili zaskrbljeni zaradi nedavnega vzpona Aten na oblast.	Ta projekt je naletel na nasprotovanje Špartancev in njihovih zaveznikov na Peloponezu, ki so bili zaskrbljeni zaradi nedavnega vzpona Aten.	0.95	0.949999988079071
Eno delo bo ostalo v naši zasebni zbirki, eno bo šlo v stalno zbirko muzeja, dve pa bomo podarili našim zvestim sponzorjem in donatorjem.	Eno delo bo ostalo v naši zasebni zbirki, eno bo postalo del stalne muzejske zbirke, dve pa bomo podarili našim zvestim sponzorjem in donatorjem.	Eno delo se bo ostalo v naši zasebni zbirki, eno bo šla v stalno zbirko muzeja, druge pa bo podarili našim zvestim sponzorjem in donatorjem.	0.8747997545709415	0.8705196380615234
Eno delo bo ostalo v naši zasebni zbirki, eno bo šlo v stalno zbirko muzeja, dve pa bomo podarili našim zvestim sponzorjem in donatorjem.	Eno delo bo ostalo v naši zasebni zbirki, eno bo postalo del stalne muzejske zbirke, dve pa bomo podarili našim zvestim sponzorjem in donatorjem.	Eno delo bo ostalo v naši zasebni zbirki; eno bo stalno zbirko muzejske knjižnice, druga pa bo na voljo našim zastopnim sponzorjem in donatorjem.	0.8436481729751737	0.8351719379425049
Eno delo bo ostalo v naši zasebni zbirki, eno bo šlo v stalno zbirko muzeja, dve pa bomo podarili našim zvestim sponzorjem in donatorjem.	Eno delo bo ostalo v naši zasebni zbirki, eno bo postalo del stalne muzejske zbirke, dve pa bomo podarili našim zvestim sponzorjem in donatorjem.	Eno delo bo ostalo v naši zasebni zbirki, eno bo šlo v stalno zbirko muzeja in dve bo dali našim zvestim sponzorjem in donatorjem.	0.8656852805328568	0.875062108039856
"Nekaj je tu narobe,"" je za Finance dejal Kučan in dodal, da pozabljamo, da so se protesti začeli zaradi Janševe vlade."	"Nekaj je tu narobe,"" je za Finance povedal Kučan in dodal, da ""pozabljamo, da so se protesti začeli zaradi Janševe vlade."	"Nekaj je tu narobe,"" je Kučan povedal za Finance in dodal, da pozabljamo, da so se protesti začeli zaradi Janševe vlade."	0.9273082300594875	0.9351810812950134
"Nekaj je tu narobe,"" je za Finance dejal Kučan in dodal, da pozabljamo, da so se protesti začeli zaradi Janševe vlade."	"Nekaj je tu narobe,"" je za Finance povedal Kučan in dodal, da ""pozabljamo, da so se protesti začeli zaradi Janševe vlade."	"Nekaj je tu narobe,"" je Kučan povedal Finance in dodal, da ""po pozabljamo, da so se protesti začeli zaradi Janševe vlade."	0.9085035979536658	0.8868911862373352
"Nekaj je tu narobe,"" je za Finance dejal Kučan in dodal, da pozabljamo, da so se protesti začeli zaradi Janševe vlade."	"Nekaj je tu narobe,"" je za Finance povedal Kučan in dodal, da ""pozabljamo, da so se protesti začeli zaradi Janševe vlade."	"Nekaj je tu narobe,"" je za Finance Kučan dejal in dodal, da ne izpostavili, da so se protesti začela po Janševi vlade."	0.8671954930838892	0.8608635663986206
Generalnega sekretarja predsedstvo imenuje za pet let.	Generalnega sekretarja imenuje upravni odbor za obdobje petih let.	Generalnega sekretarja predsedstvo imenuje za dve leti.	0.8523206708338353	0.852320671081543
Generalnega sekretarja predsedstvo imenuje za pet let.	Generalnega sekretarja imenuje upravni odbor za obdobje petih let.	Generalnega sekretarja imenuje predsedstvo za naslednje leto.	0.7975031332891496	0.8001605868339539
Generalnega sekretarja predsedstvo imenuje za pet let.	Generalnega sekretarja imenuje upravni odbor za obdobje petih let.	Generalno sekretarjo imenujejo za pet let	0.7745018907955714	0.8200522661209106
Mlinček v tvojih ustih melje in melje, drugi organi, kot so oči in ušesa, pa sploh ne zaznajo, da so s tvojimi monologi že vsi zasičeni.	Mlinček v ustih melje in melje, drugi organi, kot so oči in ušesa, pa se niti ne zavedajo, da so prenasičeni z vašimi monologi.	Mlinček v tvojih ustih melje in melje, drugi organi, kot so oči in ušesa, pa sploh ne zaznajo, da imajo vsi te monologi zasičeni.	0.9154595829859501	0.9262595772743225
Mlinček v tvojih ustih melje in melje, drugi organi, kot so oči in ušesa, pa sploh ne zaznajo, da so s tvojimi monologi že vsi zasičeni.	Mlinček v ustih melje in melje, drugi organi, kot so oči in ušesa, pa se niti ne zavedajo, da so prenasičeni z vašimi monologi.	Mlinček v ustih, ki zapolnjujeta oči in ušesa, vendar drugi organi, kot so oči in ušesa, sploh ne zaznajo, da so s tvojimi monologi že vsi zasičeni.	0.8264521648524811	0.825221061706543
Mlinček v tvojih ustih melje in melje, drugi organi, kot so oči in ušesa, pa sploh ne zaznajo, da so s tvojimi monologi že vsi zasičeni.	Mlinček v ustih melje in melje, drugi organi, kot so oči in ušesa, pa se niti ne zavedajo, da so prenasičeni z vašimi monologi.	Mlinček v ustih melje in melje, drugi organi, kot so oči in ušesa, pa sploh ne zaznajo, da je ta stvar resničen z vami.	0.8447772339612496	0.8556466698646545
Nekateri metapodatki (npr. imena ponudnikov podatkov in geografska pokritost) so v 24 jezikih.	Nekateri metapodatki (npr. imena ponudnikov podatkov in geografska pokritost) so na voljo v 24 jezikih.	Nekateri metapodatki (npr. imena ponudnikov podatkov in geografska pokritost) so v 24 jezikih.	0.95	0.949999988079071
Nekateri metapodatki (npr. imena ponudnikov podatkov in geografska pokritost) so v 24 jezikih.	Nekateri metapodatki (npr. imena ponudnikov podatkov in geografska pokritost) so na voljo v 24 jezikih.	Nekatere metapodačke (npr. imena ponudnikov podatkov in geografična pokritost) se lahko razdelijo na 24 jezikov.	0.7958820467092553	0.7634062767028809
Nekateri metapodatki (npr. imena ponudnikov podatkov in geografska pokritost) so v 24 jezikih.	Nekateri metapodatki (npr. imena ponudnikov podatkov in geografska pokritost) so na voljo v 24 jezikih.	Nekateri metapodatki (npr. imena ponudnikov podatkov in pokritost geografov) so v 24 jezikih.	0.9287734804907106	0.9311223030090332
V dneh, ko ima trening, je pet obrokov na dan, v času odmora med treningi ali med počitnicami pa manj.	Ob dnevih treningov poje pet obrokov na dan, med odmori med treningi ali med počitnicami pa manj.	V dnevu, ko ima trening, je pet obrokov na dan, manj pa med odmorom med treningom ali med počitnicami.	0.8203936587862608	0.8239720463752747
V dneh, ko ima trening, je pet obrokov na dan, v času odmora med treningi ali med počitnicami pa manj.	Ob dnevih treningov poje pet obrokov na dan, med odmori med treningi ali med počitnicami pa manj.	V dneh, ko ima trening, je pet obrokov na dan, manj pa med odmori med treningi ali med počitnicami.	0.898820905925847	0.9115023612976074
V dneh, ko ima trening, je pet obrokov na dan, v času odmora med treningi ali med počitnicami pa manj.	Ob dnevih treningov poje pet obrokov na dan, med odmori med treningi ali med počitnicami pa manj.	V dneh treninga je pet obrokov na dan, v času odmora med treningom ali med počitnicami pa manj.	0.8641741928934049	0.8891457915306091
Slednja združitev bo izvedena 1. julija, nato pa bo obravnavana na svetih delavcev družb Telekom in Mobitel ter na marčevski skupščini delničarjev.	Slednja združitev se bo izvedla s 1. julijem, pred tem jo bodo marca obravnavali še na svetih delavcev v Telekomu in Mobitelu ter na skupščini.	Zadnja združitev bo potekala 1. julija, nato pa bodo na sedežih delavcev Telekoma in Mobitel ter na marčevski skupščini delničarjev.	0.8585745658540864	0.8774544596672058
Slednja združitev bo izvedena 1. julija, nato pa bo obravnavana na svetih delavcev družb Telekom in Mobitel ter na marčevski skupščini delničarjev.	Slednja združitev se bo izvedla s 1. julijem, pred tem jo bodo marca obravnavali še na svetih delavcev v Telekomu in Mobitelu ter na skupščini.	Slednja združitev bo deljena 1. julija, nato pa se obravnava na okrožju za delovnih mest družbe Telekom in Mobitel ter na marčevski skupščini delničarjev.	0.8177549696809064	0.8132660388946533
Slednja združitev bo izvedena 1. julija, nato pa bo obravnavana na svetih delavcev družb Telekom in Mobitel ter na marčevski skupščini delničarjev.	Slednja združitev se bo izvedla s 1. julijem, pred tem jo bodo marca obravnavali še na svetih delavcev v Telekomu in Mobitelu ter na skupščini.	Naslednja združitev bo potekala 1. julija, nato pa bo obravnavana na zaposlenih v teh podjetjih, na marčevski skupščini delničarjev.	0.7929010832274969	0.8359994888305664
Dnevnik je pridobil dokumente, ki kažejo, da je velenjski Vegrad med gradnjo hotelskega in apartmajskega kompleksa Skiper, tik pred izbruhom finančne in gospodarske krize, nakazal 11,4 milijona evrov na račune treh podjetij v Avstriji in Liechtensteinu ter tako postal 75-odstotni lastnik družbe Rezidencije Skiper, ki je investitor kompleksa.	Časnik Dnevnik je sicer pridobil dokumente, iz katerih je razvidno, da je velenjski Vegrad med gradnjo hotelsko- apartmajskega naselja Skiper tik pred izbruhom finančno- gospodarske krize plačal 11,4 milijona evrov na račune treh podjetij v Avstriji in Liechtensteinu , s čimer je postal 75- odstotni lastnik podjetja Rezidencije Skiper , ki je bila investitor naselja.	Dnevnik je pridobil dokumente, ki kažejo, da je Vegrad Vegrad v okviru gradnje hotelskega in apartmajskega kompleksa Skiper, tik pred izbruhom finančne in gospodarske krize, nakazal 11,4 milijona evrov na račune treh podjetij v Avstriji in Liechtensteinu ter postal 75-odstotni lastnik družbe Rezidencije Skiper, ki je investitorja kompleksa.	0.9152471592107548	0.9204452633857727
Dnevnik je pridobil dokumente, ki kažejo, da je velenjski Vegrad med gradnjo hotelskega in apartmajskega kompleksa Skiper, tik pred izbruhom finančne in gospodarske krize, nakazal 11,4 milijona evrov na račune treh podjetij v Avstriji in Liechtensteinu ter tako postal 75-odstotni lastnik družbe Rezidencije Skiper, ki je investitor kompleksa.	Časnik Dnevnik je sicer pridobil dokumente, iz katerih je razvidno, da je velenjski Vegrad med gradnjo hotelsko- apartmajskega naselja Skiper tik pred izbruhom finančno- gospodarske krize plačal 11,4 milijona evrov na račune treh podjetij v Avstriji in Liechtensteinu , s čimer je postal 75- odstotni lastnik podjetja Rezidencije Skiper , ki je bila investitor naselja.	Dnevnik je pridobil dokumente, ki kažejo, da je Vegrad Vegrad velenjski Vegrad med gradnjo hotelskega in apartmajskega kompleksa Skiper, tik pred izbruhom finančne in gospodarske krize, nakazal 11,4 milijona evrov na račune treh podjetij v Avstriji in Liechtensteinu ter postal 75-odstotni lastnik družbe Rezidencije Skiper, investitorja kompleksa.	0.9022081847261325	0.8989817500114441
Dnevnik je pridobil dokumente, ki kažejo, da je velenjski Vegrad med gradnjo hotelskega in apartmajskega kompleksa Skiper, tik pred izbruhom finančne in gospodarske krize, nakazal 11,4 milijona evrov na račune treh podjetij v Avstriji in Liechtensteinu ter tako postal 75-odstotni lastnik družbe Rezidencije Skiper, ki je investitor kompleksa.	Časnik Dnevnik je sicer pridobil dokumente, iz katerih je razvidno, da je velenjski Vegrad med gradnjo hotelsko- apartmajskega naselja Skiper tik pred izbruhom finančno- gospodarske krize plačal 11,4 milijona evrov na račune treh podjetij v Avstriji in Liechtensteinu , s čimer je postal 75- odstotni lastnik podjetja Rezidencije Skiper , ki je bila investitor naselja.	Dnevnik je pridobil dokumente, ki kažejo, da je Vegrad Velenjske province med gradnjo hotelskega in apartmajskega kompleksa Skiper, tik pred izbruhom finančne in gospodarske krize, nakazal 11,4 milijona evrov na račune treh podjetij v Avstriji in Liechtensteinu ter postal 75-odstotni lastnik družbe Rezidencije Skiper, investitorja kompleksa.	0.9154450776774602	0.9148846864700317
Po Radićevih besedah je prva naloga pregledati in oceniti stanje projekta TEŠ 6.	Radić pravi, da je prva naloga revizija in ocena stanja projekta TEŠ 6.	Radićeva pravi, da je treba najprej pregledati stanje projekta TEŠ 6.	0.764434711933136	0.7217736840248108
Po Radićevih besedah je prva naloga pregledati in oceniti stanje projekta TEŠ 6.	Radić pravi, da je prva naloga revizija in ocena stanja projekta TEŠ 6.	Radić je dejal, da je prvi nalog njegovega delovnega mesta pregledati in oceniti stanje projekta TEŠ 6.	0.7090631294250488	0.665760338306427
Po Radićevih besedah je prva naloga pregledati in oceniti stanje projekta TEŠ 6.	Radić pravi, da je prva naloga revizija in ocena stanja projekta TEŠ 6.	Radić pravi, da je njegov prvi namen pregledati stanje projekta TEŠ 6 in določiti njegove meritve.	0.6642415690422058	0.5812258720397949
Sverre je z veliko floto odplul na jug.	Sverre je odplul proti jugu z veliko floto.	Sverre je z veliko floto odplul na jug.	0.95	0.949999988079071
Sverre je z veliko floto odplul na jug.	Sverre je odplul proti jugu z veliko floto.	Sverre je z veliko floto odplul proti jugu.	0.9043429552914692	0.9043429493904114
Sverre je z veliko floto odplul na jug.	Sverre je odplul proti jugu z veliko floto.	Sverre je z veliko floto odplul proti jugu.	0.9043429552914692	0.9043429493904114
Potem bi se le še napili kave, poklepetali o vaših družinah, delu in hobijih ter se poslovili.	Tedaj bi le popili kavo, poklepetali o vajinih družinah, delu in hobijih in se poslovili.	Potem bi se samo še napili kave, poklepetali o vaših družinah, delu in hobijih ter poslovili.	0.925552521867955	0.9321251511573792
Potem bi se le še napili kave, poklepetali o vaših družinah, delu in hobijih ter se poslovili.	Tedaj bi le popili kavo, poklepetali o vajinih družinah, delu in hobijih in se poslovili.	Potem bi se le še napili kave, poklepetali o vaših družinah, delu in hobijih ter se poslovili.	0.9499998807907104	0.9499998688697815
Potem bi se le še napili kave, poklepetali o vaših družinah, delu in hobijih ter se poslovili.	Tedaj bi le popili kavo, poklepetali o vajinih družinah, delu in hobijih in se poslovili.	Potem pa se rečejo kave in klepetajo o svojih družinah, delu in hobijih ter se poslovijo.	0.782489956367342	0.8016294240951538
""" Upam, da bomo sklenili dogovor,"" je dodala."	"""Upam, da bomo dosegli dogovor,"" je dodala."	""" Upam, da smo sklenili dogovor,"" je dodala."	0.8995826785905021	0.8995826840400696
""" Upam, da bomo sklenili dogovor,"" je dodala."	"""Upam, da bomo dosegli dogovor,"" je dodala."	""" Upam, da bomo sklenili dogovor,"" je dodala."	0.95	0.949999988079071
""" Upam, da bomo sklenili dogovor,"" je dodala."	"""Upam, da bomo dosegli dogovor,"" je dodala."	"""Upam, da smo s skupnim dogovorom,"" je še dodala."	0.7743871832380489	0.741789698600769
"""Banka se ukvarja z vprašanjem kompenzacije, saj je to vprašanje znano že od začetka poslovnih procesov v Celovcu."	""" Banka je vključena na temo izbrisnih pobotnic, kajti ta tema je znana od samega začetka poslovnega procesa na Celovških dvorih."	"""Banka se ukvarja s sporom glede kompenzacije, saj je ta problem že znano iz poslovnih procesov Celovca."	0.824183850360096	0.8383125066757202
"""Banka se ukvarja z vprašanjem kompenzacije, saj je to vprašanje znano že od začetka poslovnih procesov v Celovcu."	""" Banka je vključena na temo izbrisnih pobotnic, kajti ta tema je znana od samega začetka poslovnega procesa na Celovških dvorih."	"""Banka se ukvarja s problemom nadomestila, ker je ta problem že od leta 2001 znana v Celovcu."	0.7759314346313476	0.7934058308601379
"""Banka se ukvarja z vprašanjem kompenzacije, saj je to vprašanje znano že od začetka poslovnih procesov v Celovcu."	""" Banka je vključena na temo izbrisnih pobotnic, kajti ta tema je znana od samega začetka poslovnega procesa na Celovških dvorih."	"""Banka se ukvarja z vprašanjem odškodnine, saj je to vprašanje znano že od začetku poslovnih procesov v Celovcu."	0.9225491453830461	0.9305840134620667
Finančni minister Franc Križanič je povedal, da bo Slovenija ravnala v skladu s partnerji v območju evra.	Minister za finance Franc Križanič je dejal, da bo Slovenija ravnala v skladu s svojimi partnericami v evrskem območju.	Finančni minister Franc Križanič je dejal, da bo Slovenija ravnala v skladu s svojimi partnerji v območju evra.	0.9193844459692023	0.9031240940093994
Finančni minister Franc Križanič je povedal, da bo Slovenija ravnala v skladu s partnerji v območju evra.	Minister za finance Franc Križanič je dejal, da bo Slovenija ravnala v skladu s svojimi partnericami v evrskem območju.	Finančni minister Franc Križanič je za Evropo dejal, da bo Slovenija ravnala glede partnerjev v evrskem območju.	0.8213843929524325	0.7810191512107849
Finančni minister Franc Križanič je povedal, da bo Slovenija ravnala v skladu s partnerji v območju evra.	Minister za finance Franc Križanič je dejal, da bo Slovenija ravnala v skladu s svojimi partnericami v evrskem območju.	Minister za finance Franc Križanič je povedal, da bo Slovenija ravnala v skladu s partnerji v območju evra.	0.9100326603818163	0.9194447994232178
Ohranjenih je 89 dvoglasnih balad, 42 triglasnih balad in 9 balad z dvo- in triglasnimi različicami.	Ohranilo se je 89 dvoglasnih balad, 42 triglasnih balad in še 9 takšnih, ki imajo dvo- in triglasno verzijo.	Ohranjenih je 89 dvodelnih balad, 42 tridelnih balad in 9 balad z dvo- in tridelnimi različicami.	0.942081565448216	0.9420815706253052
Ohranjenih je 89 dvoglasnih balad, 42 triglasnih balad in 9 balad z dvo- in triglasnimi različicami.	Ohranilo se je 89 dvoglasnih balad, 42 triglasnih balad in še 9 takšnih, ki imajo dvo- in triglasno verzijo.	Ohranjenih je 89 dvoglasnih balad, 42 triglasnih balad in 9 balad z dvo- in triglasnimi različicami.	0.95	0.949999988079071
Ohranjenih je 89 dvoglasnih balad, 42 triglasnih balad in 9 balad z dvo- in triglasnimi različicami.	Ohranilo se je 89 dvoglasnih balad, 42 triglasnih balad in še 9 takšnih, ki imajo dvo- in triglasno verzijo.	Ohranjenih je 89 dvobalnih balad, 42 tribalnih balad in 9 balad z dvojčkovnimi in tribalnimi različicami.	0.9001180830293772	0.8992500305175781
Urad za preprečevanje pranja denarja je obravnaval številne sumljive transakcije komitentov Hypo Alpe Adria Bank ter o tem policiji in tožilstvu v zadnjih letih posredoval več deset obvestil, poroča današnji Dnevnik .	Urad za preprečevanje pranja denarja je v zadnjih letih obravnaval več sumljivih transakcij strank Hypo Alpe Adria Bank ter policiji in tožilstvu posredoval več deset prijav, poroča današnji Dnevnik.	Urad za preprečevanje pranja denarja je v zadnjih letih obravnaval številne sumljive transakcije Hypo Alpe Adria Bank ter policiji in tožilstvu v zadnjih letih posredoval več deset obvestil, poroča današnji Dnevnik.	0.91123118995443	0.9381636381149292
Urad za preprečevanje pranja denarja je obravnaval številne sumljive transakcije komitentov Hypo Alpe Adria Bank ter o tem policiji in tožilstvu v zadnjih letih posredoval več deset obvestil, poroča današnji Dnevnik .	Urad za preprečevanje pranja denarja je v zadnjih letih obravnaval več sumljivih transakcij strank Hypo Alpe Adria Bank ter policiji in tožilstvu posredoval več deset prijav, poroča današnji Dnevnik.	Urad za preprečevanje pranja denarja je v zadnjih letih obravnaval več sumljivih transakcij, ki jih je Hypo Alpe Adria Bank prevarala pri svojim računovodstvu in policijskem in tožilstvu, poroča danes Dnevnik.	0.8357190060615539	0.8053730130195618
Urad za preprečevanje pranja denarja je obravnaval številne sumljive transakcije komitentov Hypo Alpe Adria Bank ter o tem policiji in tožilstvu v zadnjih letih posredoval več deset obvestil, poroča današnji Dnevnik .	Urad za preprečevanje pranja denarja je v zadnjih letih obravnaval več sumljivih transakcij strank Hypo Alpe Adria Bank ter policiji in tožilstvu posredoval več deset prijav, poroča današnji Dnevnik.	Urad za preprečevanje pranja denarja je v zadnjih letih obravnaval številne sumljive transakcije bančnikov Hypo Alpe Adria Bank in policiji in tožilstvu posredoval več deset obvestil, poroča današnji Dnevnik.	0.898080380155979	0.9035500884056091
Vzhodna in krščanska misel pa srečo razume v kakovostnem, duhovnem smislu in jo zato enači s smislom življenja.	Vzhodna in krščanska misel pa srečo pojmujeta v kakovostnem, duhovnem smislu in jo zato enačita s smislom življenja.	Vendar vzhodna in krščanska misel razume srečo v smislu kakovosti, duhovne smislu in jo zato enačiti s smislom življenja.	0.8629877191507549	0.8591589331626892
Vzhodna in krščanska misel pa srečo razume v kakovostnem, duhovnem smislu in jo zato enači s smislom življenja.	Vzhodna in krščanska misel pa srečo pojmujeta v kakovostnem, duhovnem smislu in jo zato enačita s smislom življenja.	Vzhodna in krščanska misel pa srečo razumeta v kakovostnem, duhovnem smislu in jo zato enačijo s smislom življenja.	0.9203099617602662	0.9122453927993774
Vzhodna in krščanska misel pa srečo razume v kakovostnem, duhovnem smislu in jo zato enači s smislom življenja.	Vzhodna in krščanska misel pa srečo pojmujeta v kakovostnem, duhovnem smislu in jo zato enačita s smislom življenja.	Vendar vzhodna in krščanska misel razume srečo v smislu kakovosti, duhovja in jo zato enačiti s svojim življenjum.	0.8068964648246765	0.8150456547737122
Angry Birds je serija videoiger, ki jo je razvilo finsko podjetje Rovio Entertainment.	Angry Birds je franšiza videoiger, ki jo je ustvarilo finsko podjetje Rovio Entertainment.	Angry Birds je serija videoigerja, ki jo je razvilo Finsko podjetje Rovio Entertainment.	0.9040291874439685	0.8940920829772949
Angry Birds je serija videoiger, ki jo je razvilo finsko podjetje Rovio Entertainment.	Angry Birds je franšiza videoiger, ki jo je ustvarilo finsko podjetje Rovio Entertainment.	Angry Birds je serija videoigerja iz Finske, ki ga je razvil Rovio Entertainment.	0.8099594487304307	0.8251002430915833
Angry Birds je serija videoiger, ki jo je razvilo finsko podjetje Rovio Entertainment.	Angry Birds je franšiza videoiger, ki jo je ustvarilo finsko podjetje Rovio Entertainment.	Angry Birds je serija videoiger, ki jo je razvilo finsko podjetje Rovio Entertainment.	0.95	0.949999988079071
Dodal je, da je bilo sklenjeno, da se za obrtne dneve pridobi podrobnejša analiza izvajanja tega načela in podatki iz nekaterih evropskih držav, ki ga uporabljajo, kot je Grčija.	Dodal je, da je bilo odločeno, da se za obrtne dneve pridobi podrobnejša analiza izvajanja tega načela in podatki iz nekaterih evropskih držav, ki ga izvajajo, na primer Grčije.	Dodal je, da so bili za obrtne dneve sklenjeni zasliševanju tega načela in podatki iz nekaterih evropskih držav, ki ga uporabljajo, da bi ga izvajali.	0.7769668109152903	0.7974648475646973
Dodal je, da je bilo sklenjeno, da se za obrtne dneve pridobi podrobnejša analiza izvajanja tega načela in podatki iz nekaterih evropskih držav, ki ga uporabljajo, kot je Grčija.	Dodal je, da je bilo odločeno, da se za obrtne dneve pridobi podrobnejša analiza izvajanja tega načela in podatki iz nekaterih evropskih držav, ki ga izvajajo, na primer Grčije.	Dodal je, da so se za obrtne dneve dogovorili o pridobitvi poudarejenega načela in o podatkih iz nekaterih evropskih držav, ki ga uporabljajo, kot je Grčija.	0.7949364829790535	0.7962780594825745
Dodal je, da je bilo sklenjeno, da se za obrtne dneve pridobi podrobnejša analiza izvajanja tega načela in podatki iz nekaterih evropskih držav, ki ga uporabljajo, kot je Grčija.	Dodal je, da je bilo odločeno, da se za obrtne dneve pridobi podrobnejša analiza izvajanja tega načela in podatki iz nekaterih evropskih držav, ki ga izvajajo, na primer Grčije.	Dodal je, da je bilo sklenjeno, da se za obrtne dneve pridobi podrobnejša analiza izvajanja tega načela in podatke iz nekaterih evropskih držav, ki ga uporabljajo, kot je Grčija.	0.942517325966163	0.9425173401832581
Skupno bo prevozil 2885 kilometrov, pri čemer bo jutrišnjih 249 kilometrov najdaljša razdalja, ki jo bo prevozil v enem dnevu.	Skupaj bo prekolesaril 2.885 kilometrov, najdaljša pot v enem dnevu – 249 kilometrov – ga čaka jutri.	Skupno bo prevozil 2885 kilometrov, najdaljša razdalja od njega v enem dnevu pa bo 24.	0.7452425527572631	0.7827368378639221
Skupno bo prevozil 2885 kilometrov, pri čemer bo jutrišnjih 249 kilometrov najdaljša razdalja, ki jo bo prevozil v enem dnevu.	Skupaj bo prekolesaril 2.885 kilometrov, najdaljša pot v enem dnevu – 249 kilometrov – ga čaka jutri.	Skupno bo prevozil 2885 kilometrov, medtem ko bo v jutri praznuje 249 kilometrov najdaljša razdalja, ki ga bo prevozil v enem dnevu.	0.8436591341898039	0.8269223570823669
Skupno bo prevozil 2885 kilometrov, pri čemer bo jutrišnjih 249 kilometrov najdaljša razdalja, ki jo bo prevozil v enem dnevu.	Skupaj bo prekolesaril 2.885 kilometrov, najdaljša pot v enem dnevu – 249 kilometrov – ga čaka jutri.	Skupno bo prevozil 2885 kilometrov, najdaljši razdalja, ki jo bo prevozil v enem dnevu 249 kilometrov, pa je bila najmanjši čas, ki bi jo prevozil v sredo zjutraj.	0.8040143418312072	0.7981962561607361
Povedal je, da je bil obisk takratnega slovenskega predsednika vlade osredotočen na gradbene posle, katerih epilog je dobro znan.	Povedal je, da je bil obisk takratnega slovenskega predsednika vlade osredotočen na gradbene pogodbe, katerih posledice so znane.	Povedal je, da je bil obisk takratnega slovenskega predsednika vlade osredotočen na gradbene posle, katerih epilog je bil dober.	0.9114720910490549	0.90723717212677
Povedal je, da je bil obisk takratnega slovenskega predsednika vlade osredotočen na gradbene posle, katerih epilog je dobro znan.	Povedal je, da je bil obisk takratnega slovenskega predsednika vlade osredotočen na gradbene pogodbe, katerih posledice so znane.	Kot je dejal, je bil obisk takratnega slovenskega predsednika vlade osredotočen na gradbene posle, katerih epilog je dobro znan.	0.8987442006304415	0.9015191793441772
Povedal je, da je bil obisk takratnega slovenskega predsednika vlade osredotočen na gradbene posle, katerih epilog je dobro znan.	Povedal je, da je bil obisk takratnega slovenskega predsednika vlade osredotočen na gradbene pogodbe, katerih posledice so znane.	Povedal je, da je bil obisk takratnega slovenskega predsednika vlade osredotočen na gradbene posle, katerih epilog je dobro znan.	0.95	0.949999988079071
Sir, ki ga je miš, pa je primer nehomogenega telesa, saj je neenakomerno gost.	Sir, ki ga poje miška, je primer nehomogenega telesa, saj je neenakomerno gost.	Vendar pa si je miš primer nehomogenega telesa, saj je neenakomerno gosti.	0.8151753839555678	0.8361552953720093
Sir, ki ga je miš, pa je primer nehomogenega telesa, saj je neenakomerno gost.	Sir, ki ga poje miška, je primer nehomogenega telesa, saj je neenakomerno gost.	Vendar pa je miš siro - primer nehomogenega telesa, saj je neenakomerno gostota.	0.8099515162195479	0.8057997822761536
Sir, ki ga je miš, pa je primer nehomogenega telesa, saj je neenakomerno gost.	Sir, ki ga poje miška, je primer nehomogenega telesa, saj je neenakomerno gost.	Vendar pa je miš tudi primer neenakomernega telesa.	0.7036876845359802	0.7557606101036072
Deloma je tako že zdaj; na primer, naši trgovci Porsche in Interspar niso neposredno povezani z Nemčijo ali Nizozemsko, temveč imajo sedež v Avstriji.	Deloma se to že dogaja, saj denimo naši zastopstvi Porscheja in Interspara nista neposredno povezani z Nemčijo ali Nizozemsko, ampak imata svoji centrali v Avstriji.	Deloma je tako zdaj; na primer, naši trgovci Porsche in Interspar niso neposredno povezani z Nemčijo ali Nizozemsko, ampak imajo v Avstriji sedež.	0.9432579473086766	0.9476593136787415
Deloma je tako že zdaj; na primer, naši trgovci Porsche in Interspar niso neposredno povezani z Nemčijo ali Nizozemsko, temveč imajo sedež v Avstriji.	Deloma se to že dogaja, saj denimo naši zastopstvi Porscheja in Interspara nista neposredno povezani z Nemčijo ali Nizozemsko, ampak imata svoji centrali v Avstriji.	Deloma je to že zdaj: na primer, našo prodajalno Porsche in Interspar nista neposredno povezana z Nemčijo ali Nizozemsko, temveč imajo sedež v Avstriji.	0.8563766061811519	0.8449230194091797
