Gospoda, skozi ta vrata ne bosta prišla s svojima pištolama.;Gospoda, z orožjem ne bosta šla skozi ta vrata.
Kdaj je torej pobegnila?;Kdaj je ta zapornica pobegnila?
Bojim se, da vaju bo moral z vsem seznaniti dr. Cawley.;Žal vas bo s situacijo moral seznaniti dr. Cawley.
Sprejemamo samo najnevarnejše motene paciente.;"Sprejemamo le najnevarnejše bolnike; take, ki jih ostale bolnice ne morejo."
In vse to je zasluga Dr. Cawleya.;Vse to zaradi dr. Cawleyja.
On je tukaj ustvaril res nekaj edinstvenega.;Tu je ustvaril nekaj edinstvenega.
Zakaj preiskovalne agencije potrebujejo strokovno svetovanje psihiatra?;Zakaj bi obveščevalne službe hotele nasvet psihiatra?
To boste morali vprašati njega.;Mislim, da boste to morali vprašati njega.
Verjame v delo, ki ga opravljamo tukaj.;Verjame v naše delo.
In kaj naj bi to pravzaprav bilo?;In kaj naj bi to bilo?
Moralna združitev zakona in reda s klinično nego.;Moralna fuzija zakona in reda ter kliničnega zdravljenja.
Te slike so precej natančne.;Te slike so precej točne.
Prej so bili te vrste pacienti s katerimi imamo tu opravka... okovani v verigah in puščeni v lastni umazaniji.;Včasih so paciente, s kakršnimi delamo tu, vklenili in jih pustili v lastni umazaniji.
Kaj pa zdaj?;Kaj pa to?
-Zdravimo jih.;-Zdravimo jih, poskušamo jih pozdraviti.
In če to spodleti, jim vsaj nudimo... določeno mero udobja v njihovem življenju Miru.;Če to ne deluje, jih lahko nudimo vsaj določeno mero tolažbe in miru.
To so vsi nasilni prestopniki, drži?;Vsi tu so nasilni prestopniki, kajne?
Potem pa osebno doktor, bom rekel takole: Jebeš njihov občutek miru.;Doktor, potem bom pa rekel - klinc pa njihov mir.
Moje delo je, da zdravim svoje paciente, ne njihovih žrtev.;Zdravim paciente, ne njihove žrtve.
Nisem tu, da bi jim sodil.;Tu nisem, da bi sodil.
Torej ta... ženska zapornica... -Pacientka.;Torej, ta zapornica ... -Pacientka.
Včeraj zvečer med 22.00h in 24.00h.;Sinoči, med 22. uro in polnočjo.
Ubila je vse tri svoje otroke.;Umorila je svoje tri otroke.
Utopila jih je v jezeru za njeno hišo.;Utopila jih je v jezeru za hišo.
Enega po enega je odpeljala ven in držala njihove glave pod vodo, dokler niso umrli.;Tiščala jim je glavo pod vodo, dokler niso utonili.
Potem jih je prinesla nazaj noter in jih posadila za kuhinjsko mizo.;Nato jih je nesla v hišo in jih posadila za mizo.
Še pojedla je, preden jo je tako našel sosed.;Celo kosilo je pojedla, preden so mimo prišli sosedje.
Kaj pa njen mož?;Kaj pa mož?
Trdila je, da otroci niso mrtvi.;Vztrajala je, da otroci niso mrtvi.
Imate mogoče tukaj kak aspirin?;Oprostite, imate mogoče aspirin?
Ste v redu, šef?;Si dobro, šef?
Rachel še vedno verjame, da so otroci živi.;Rachel še vedno verjame, da so njeni otroci živi.
Prav tako je prepričana, da je to tukaj njen dom v Berkshiru.;Prav tako verjame, da je to njen dom v Berckshiresu.
Upravnik je s svojimi možmi prečesal cel otok, niti sledu.;Upravnik je s svojimi možmi že preiskal otok.
Še bolj vznemirjajoče pa je, da ne vemo, kako je prišla iz svoje sobe.;Bolj nas bega to, da ne vemo, kako je prišla iz svoje sobe.
Zaklenjena je bila z zunanje strani, edino okno pa ima rešetke.;Bila je zaklenjena z zunanje strani in edino okno ima rešetke.
Kot da bi izparela naravnost skozi stene.;Zdi se, kot bi izpuhtela skozi stene.
Po skupinski terapiji sem jo pripeljal nazaj sem in jo zaklenil.;Pripeljal sem jo sem po skupinski terapiji in zaklenil.
Ko sem se vrnil ob polnočnem obhodu je ni bilo več.;Ko sem se vrnil za polnočni obhod, je ni bilo več.
Resnično doktor, kako je mogoče, da resnica nikdar ne pride do nje?;Resno, doktor, kako je mogoče, da resnica ne pride do nje?
Zdi se kot nekaj, kar bi človek vsake toliko opazil.;Zdi se, da bi to človek sem in tja opazil.
Dajte no doktor, niti deset metrov nebi mogla prehoditi po tem pobočju.;Dajte no, doktor, niti 10 metrov ne bi prehodila po tem terenu.
KDO JE 67?;KDO JE ŠTEVILKA 67?
Ni to kakšen izraz v psihiatriji?;To ni izraz iz psihiatrije?
Kdo je 67?;Kdo je številka 67?
Oh ne, sploh ne.;Ne, sploh ne.
Ta papir bi bil lahko pomemben.;Ta papir bi lahko bil pomemben.
In vi pravite, da je morala iti tukaj mimo.;Pravite, da je morala iti tu skozi.
Ko se ugasnejo luči bolniško osebje tukaj karta.;Ko se ugasnejo luči, strežniki tu kartajo.
Doktor, potrebovali bomo dostop do osebnih kartotek vsega medicinskega osebja.;Doktor, potrebovala bova dostop do kartotek medicinskega osebja.
Vseh, ki so bili takrat v službi.;Vseh, ki so takrat delali.
Premislil bom o vaši prošnji.;Premislili bomo o vaši prošnji.
Vse kar lahko rečem je, da bom videl, kaj lahko naredim.;Rečem lahko le, da bom videl, kaj lahko storim.
Doktor, govoriti bova morala z osebjem, ali razumete?;Doktor, govoriti bova morala z osebjem, razumete?
Če imate še kakšno vprašanje... se lahko svobodno pridružite pomočniku upravnika pri iskanju.;Če imate še kakšno vprašanje, se pridružite namestniku pri iskanju.
20 kilometrov je do najbližje obale, voda pa je ledeno mrzla.;Do kopnega je dobrih 17 km in voda je ledeno mrzla.
Če bi se utopila ali če bi jo vrglo na skale, bi njeno telo naplavilo na obalo.;Če bi se utopila ali se razletela na skalah, bi truplo naplavilo.
Kaj pa tiste jame tam spodaj, ste jih pregledali?;Ste preverili tiste jame tam spodaj?
Gremo preveriti drugo stran!;Preglejmo še drugo stran!
Kaj je ta stolp?;Kaj je tisti stolp?
Stražarji so ga že pregledali.;Stražniki so ga že preiskali.
Kaj je tam noter?;Kaj je tam?
Še pacientov?;Še več pacientov?
Kmalu se bo zmračilo.;Kmalu se bo stemnilo.
Za danes bomo prenehali z iskanjem.;Za nocoj bomo zaključili.
Gremo fantje!;Pojdimo, fantje!
Vi ste bili na straži na stopnišču, je tako?;Vi ste stražili na stopniščnem podestu, ni tako?
Nihče ni mogel priti v ali zapustiti sobe skozi ta hodnik, ne da bi ga jaz videl.;Nihče ne bi mogel priti ali oditi iz sobe, ne da bi ga jaz videl.
Dobro, Rachel Solando, mimo koga od vas je še morala iti, da je prišla sem dol?;Mimo koga bi še morala Rachel Solando, da bi prišla sem?
-In vso noč si bil na svojem mestu?;-Ste bili cel večer na svojem mestu?
Ampak ničesar nisem videl.;Gospod, ničesar nisem videl.
Jaz... Mogoče... sem odšel v kopalnico.;Jaz ... Mogoče sem šel na stranišče.
Kršil si protokol?;Prekršil si protokol?
Ali kdorkoli od vas ve, kaj je delala pred tem?;Ali kdo tu ve, kaj je počela pred tem?
Se je zgodilo kaj nenavadnega?;Se je zgodilo kaj neobičajnega?
Za duševno bolne zločince.;Za nore zločince.
Se je včeraj med skupinsko terapijo zgodilo kaj takega, kar je bilo bolj... recimo, bolj spomina vredno kot... -Normalno?;Se je med sinočnjo terapijo zgodilo kaj, kar je bilo bolj omembe vrednega od ... -Normalnega?
Zaskrbljena je bila zaradi dežja.;Skrbelo jo je zaradi dežja.
Torej... vi ste bili tam.;Torej ste bili poleg.
Je bil doktor prisoten?;Je bil dr. Sheehan tistega večera prisoten?
Psihiater, ki je neposredno odgovoren zanjo.;Psihiater, ki direktno nadzira njeno zdravljenje.
Njegov dopust je bil vnaprej planiran.;Njegov dopust je bil načrtovan.
Predolgo ga je odlagal.;Predolgo ga je že odlagal.
Nevaren pacient je pobegnil... vi pa ste njenega osebnega zdravnika pustili na dopust?;Nevarna pacientka je pobegnila, vi pa ste mu dovolili na dopust?
Imate mogoče telefonsko številko, na kateri je dosegljiv?;Imate telefonsko številko, na kateri je dosegljiv?
Je kdo na liniji?;Je kdo tam?
Priznati moram, da razmišIjam, da sem zaposlen v napačni javni službi.;Mislim, da sem izbral napačno državno službo.
-Jasno mi je zakaj.;-Mi je jasno, zakaj.
Sodo z ledom prosim.;-Mineralno vodo z ledom, prosim.
Pa v vašem?;In v vašem?
Govori se, da je preplavljena s pijanci.;Pogosto slišim, da je preplavljena s pijančevanjem in pijanci.
Nisem opazil tega.;Nisem opazil.
Ljudje kot vi... so moja specialnost.;Ljudje kot ste vi, so moja specialnost.
Niste me razumeli.;Narobe ste me razumeli.
To je nekaj povsem drugega.;To je drugače.
Zelo prepričIjiv obrambni mehanizem.;Zelo prepričljivi obrambni mehanizmi.
Ali verujete v Boga, Marshal?;Verjamete v Boga, šerif?
Soglasnike pa vseeno izgovarjate nekoliko pretrdo.;Vendar nekoliko pretrdo izgovarjate soglasnike.
Je legalno priseljevanje zločin, Marshal?;Je imigracija zločin, šerif?
-Ne vem tega doktor, vi nama povejte.;-Ne vem, doktor, vi nama povejte.
Poslušajte, potrebovala bova kartoteke dr. Sheehana in ostalega osebja.;Potrebovala bova kartoteko dr. Sheehana in ostalega osebja.
Nobenih osebnih kartotek vam ne bomo predali.;Dobili ne boste nobenih kartotek osebja.
Potrebovala bova te kartoteke.;Potrebovala bova kartoteke.
Kdo za vraga ima sploh tukaj glavno besedo?;Kdo je že tukaj glavni, a?!
Dr. Naehring je veza z našim upravnim odborom.;Dr. Naehring sodeluje z našim odborom nadzornikov.
Prenesel jim je vašo zahtevo in bila je zavrnjena.;Prenesel jim je vašo prošnjo in bila je zavrnjena.
Ta preiskava je zaključena.;Preiskava je končana.
Zjutraj se bova vkrcala na trajekt.;Odšla bova z jutranjim trajektom.
Prespala bosta na oddelku z bolničarji.;Spala bosta pri strežnikih.
Do sedaj še nisva slišala ničesar, kar bi bilo res, Chuck.;Niti enkrat nisva slišala resnice, Chuck.
Mislim, da je imela veliko pomoči.;Mislim, da je imela mnogo pomoči.
Mogoče Cawley sedaj sedi v svoji graščini in razmišIja o svojem vedenju.;Mogoče Cawley sedi v svoji graščini in premišljuje o svojem obnašanju.
Tega nisem rekel.;Nisem tega rekel.
Našla sem cel kup tega, Teddy.;Našla sem celo zalogo tega, Teddy.
Jezus, si sploh še kdaj trezen?;Ljubi bog, si sploh še kdaj trezen?
Veliko Ijudi sem ubil v vojni.;Med vojno sem ubil veliko ljudi.
Ali zato piješ?;Zato piješ?
Se spomniš, ko sva bila poleti v koči, Teddy?;Se spomniš, ko smo bili poleti v koči, Teddy?
Tako srečna sva bila.;Bila sva tako srečna.
Ne smeš oditi.;Ne moreš oditi.
Jaz sem samo kosti v zaboju, Teddy.;Samo kosti v škatli sem, Teddy.
S tem se moraš sprijazniti.;Sprijazniti se moraš s tem.
Oditi moram.;Iti moram.
Prosim.. samo pusti da te držim.;Ne, prosim, moram te držati.
V tem sranju ne bo trajekta.;V tem usranem vremenu že ne bo trajekta.
Zaslišati bova morala paciente, ki so bili z Rachel na skupinski terapiji.;Izprašati morava paciente, ki so bili z Rachel na terapiji.
Ali sta seznanjena z današnjim stanjem na področju mentalnega zdravljenja, gospoda?;Vesta, kakšno je današnje stanje na področju mentalnega zdravja?
Niti približno, doktor.;Ne, pojma nimava, doktor.
Stara šola prisega na kirurške posege.;Stara šola verjame v operativne posege.
Postopki, kot trans-orbitalna lobotomija.;Posegi kot so transorbitalna lobotomija.
Kaj pa nova šola?;In nova šola?
In kateri šoli pripadate vi, doktor?;In katera šola ste vi, doktor?
Imam svoje osnovno mnenje, da če ravnate s pacientom s spoštovanjem, jim prisluhnete, poskušate razumeti, potem jih mogoče uspete doumeti.;Imam to radikalno idejo, da če si do pacienta spoštljiv, ga poslušaš in ga poskušaš razumeti, se mu boš morda približal.
Kar bi moralo biti zadnje sredstvo postaja prvi odgovor.;Kar bi morala biti zadnja možnost, postaja prvi odgovor.
Dajte jim tableto, postavite jih v kot in vse bo izginilo.;Dajte jim tablete, jih posadite v kot in vse bo izginilo.
Rachel Solando je prejemala kombinacijo zdravil, ki naj bi jo odvračala od nasilja, a so učinkovala samo občasno.;Rachel Solando je jemala kombinacijo tablet, ki naj bi preprečevale nasilnost, a niso vedno učinkovale.
Največja ovira do ozdravitve je bila njene nezmožnost soočenja s svojimi dejanji.;Največja ovira za ozdravitev je bila zavračanje soočenja s svojim dejanjem.
Obstaja razlog, da o svojem pacientu stalno govorite v preteklem času, doktor?;Obstaja razlog, da o svoji pacientki govorite v pretekliku, doktor?
Poglejte ven, Marshal.;Poglejte ven, šerif.
Kaj menite, zakaj?;Kaj mislite, zakaj?
G. Breen, nekaj vprašanj vam morava postaviti, razumete?;G. Breen, postaviti vam morava nekaj vprašanj, prav?
Veste... Ali veste, da je utopila svoje lastne otroke?;Veste, da je utopila lastne otroke?
Bi lahko... prenehali s tem?;Lahko prenehajte s tem?
Ali veš, česa se je ona bala?;Veste, česa se je bala ona?
-Lahko prenehate s tem, prosim?!;-Bi lahko prenehali s tem, prosim?
Ali poznate pacienta z imenom Andrew Laeddis?;Ste kdaj spoznali pacienta po imenu Andrew Laeddis?
Ne, nikdar ne bom prišla od tod.;Nikoli ne bom prišla od tu.
Nisem prepričana niti, da bi smela.;Nisem prepričana, da bi sploh smela.
Mislim, da jih imamo vsi.;Mislim, da jih imajo vsi.
Mogoče ne bi smeli od tod.;Mogoče res ne bi smeli iti ven.
Kaj bi delala, če bi prišla ven?;In kaj bi storila, če bi prišla ven?
Ne poznam več zunanjega sveta.;Sveta ne poznam več.
Kaj nama lahko poveš o Rachel?;Kaj nama lahko poveste o Rachel?
Ona... verjela je, da so njeni otroci živi.;Vztrajala je, da otroci niso mrtvi.
Je bil dr. Sheehan tam to noč?;Je bil dr. Sheehan tistega večera prisoten?
Govoril je o besu.;Govoril je o jezi.
Vas je kdajkoli osvajal?;Vas je kdaj osvajal?
Mogoče poznate pacienta po imenu Andrew Laeddis?;Ste kdaj spoznali pacienta po imenu Andrew Laeddis?
Nikdar nisem slišala zanj.;Nikoli še nisem slišala zanj.
Naučena je bila.;Bila je naučena.
Uporabila je praktično iste besede kot Cawley in medicinska sestra.;Uporabila je iste besede kot Cawley in bolničarka.
Kot da ji je bilo naročeno točno, kaj naj pove.;Kot bi ji nekdo rekel, kaj naj pove.
Vse paciente si spraševal po njem.;Vse paciente si vprašal po njem.
Že kar nekaj časa si v tem poslu.;Že dolgo si v tem poslu.
Imaš svoje obveznosti, kariero.;Dolžnosti imaš, kariero.
To kar jaz delam, ni ravno po predpisih.;Kar jaz počnem, ni ravno po pravilih.
Bil pa je tudi piroman.;Prav tako je bil požigalec.
Andrew Laeddis je prižgal vžigalico... ki je zanetila požar, ki je ubil mojo ženo.;Andrew Laeddis je prižgal vžigalico, ki je povzročila požar, zaradi katerega je umrla moja žena.
Pred približno letom dni sem odprl časopis in ga zagledal.;Pred letom dni sem odprl časopis in tam je bil.
Ogromna brazgotina od desne sence proti ustnici na levi strani.;Velika brazgotina od desnega senca do levega kotička ustnic.
"Takega ""frisa"" ne pozabiš.";Takega obraza ne pozabiš.
Ubil dve osebi.;Ubil je dva človeka.
Rekel je, da so mu to naročili glasovi.;Rekel je, da so mu glasovi tako naročili.
Najprej je bil v zaporu, nato pa so ga premestili sem.;Poslali so ga v zapor, nato pa ga premestili sem.
Izginil je, kot da nebi nikdar obstajal.;Izginil je, kot da nikdar ne bi obstajal.
Tukaj je ogromno možnosti za skriti truplo.;Tu je veliko krajev, kamor lahko skriješ truplo.
Vse je v redu.;Je že v redu.
Nisem tukaj, da bi ubil Leaddisa.;Tu nisem, da bi ubil Leaddisa.
Ko smo vstopili skozi vrata Dachaua, so se SS stražarji predali.;Ko smo prišli do vrat Dachaua, so se SS-ovi stražarji predali.
Ko sem prišel ven, sem na tleh zagledal trupla.;Ko sem šel ven, sem na tleh videl trupla.
Preveč, da bi jih preštel.;Preveč, da bi jih lahko preštel.
Preveč, da bi si jih sploh predstavljal.;Preveč, da bi si lahko predstavljal.
Ko je Laeddis izginil, sem začel preverjati stvari o Ashcliffu.;Po tem, ko je Laeddis izginil, sem začel malo preverjati Ashecliffe.
Kot da bi... se bali ali kaj podobnega.;Kot bi se česa bali.
Z izvedbo poskusov na možganih.;Z izvajanjem poskusov na možganih.
-In ti misliš, da se to tukaj dogaja?;-In misliš, da se to dogaja tu?
Dokler nisem našel nekoga, ki je bil tukaj pacient.;Dokler nisem našel nekoga, ki je bil tu pacient.
Fantu je ime George Noyce.;Ime mu je George Noyce.
Prijazen študent.;Prijeten študent.
Ponudili so mu denar, da je opravil neka psihološka testiranja.;Ponudili so mu denar za psihološko študijo.
Svojega profesorja je pretepel skoraj do smrti.;Profesorja je pretepel skoraj do smrti.
Sodnik mu je prisodil doživljensko v zaporu Dedham.;Sodnik mu je prisodil doživljenjsko kazen v Dedhamu.
In ti si ga našel?;Si ga našel?
-Da, Jaz sem ga našel.;-Ja, našel sem ga.
Kar povejo, nihče ne posluša.;Govorijo, a nihče jih ne posluša.
Sreča ne funkcionira na ta način.;Sreča ne deluje na tak način.
Svet ne funkcionira na ta način.;Svet ne deluje na tak način.
Oddelek C je znotraj utrdbe iz državljanske vojne?;Oddelek C je znotraj vojne trdnjave?!
Šef osebja je povezan z OSS-om.;Šef osebja je povezan s službo OSS.
Vse na tem mestu smrdi po vladnih operacijah.;Tu vse smrdi po vladni operaciji.
Kaj pa če so hoteli, da si tukaj?;Kaj, če so te hoteli tu?
Ni mogoče, da bi vedeli, da mi bo dodeljen ta primer.;Ni mogoče, da bi vedeli, da me bodo dodelili na ta primer.
Medtem ko si ti opazoval njih, so oni opazovali tebe.;Ko si ti opazoval njih, so oni mogoče opazovali tebe.
Marshal, ste vi tukaj?;Šerif, ste tukaj?
Govori pomočnik upravnika McPherson.;Govori namestnik upravnika McPherson.
Pa pohitita, tale stvar se spreminja v prekleti orkan.;Pohitita, tole se spreminja v prekleti orkan!
Če tole vseh nas prej ne odplakne.;Če nas ne bo prej odplaknilo.
To je najina edina izbira, ne?;To je najina edina izbira, kaj?
Imam nekaj res lepega v zaporniško sivi, če vama to ne odgovarja.;Imam nekaj lepega v zaporniški sivi barvi, če vama to ni všeč.
Zato moram ponoviti svojo zahtevo, da morajo biti vsi pacienti z oddelka C vklenjeni.;Zato ponovno vztrajam, da morajo biti vsi pacienti iz oddelka C privezani.
Če bo poslopje poplavljeno, se bodo utopili.;Če bo stavbo poplavilo, bodo utonili.
To je tvegano, Steven.;Tvegano je, Steven.
Recimo, da pride do izpada električne energije.;Kaj, če pride do prekinitve električnega toka?
-In če še ta odpove?;-In če odpovedo?
Iskreno, če bi sam odločal o tem, bi vklenil tudi vseh 42 pacientov z oddelka A in B. Oprostite mi!;Če bi jaz odločal, bi vklenil tudi vseh 42 pacientov iz oddelkov A in B. Oprostite.
Rekli ste, da nimate pojma, na kaj bi se druga vrstica lahko nanašala.;Rekli ste, da ne veste, na kaj se nanaša druga vrstica, ni tako?
Da, bojim se, da še vedno ne vem.;Ja, žal tega še vedno ne vem.
Nič vam ne pride na misel.;Vam nič ne pride na misel?
Potem se zdi, da je Rachel Solando domnevala... da imate 67-ega pacienta, doktor.;Zdi se, da je Rachel Solando namigovala, da imate tudi 67. pacienta, doktor.
Ampak bojim se, da ga nimamo.;A bojim se, da ga nimamo.
Kaj vi delate tukaj?;Kaj boste naredili?
-Opravljamo svoje prekleto delo.;-Opravljava svoje preklemano delo.
Ne, kaj je dobra novica, doktor?;Ne, kakšna je ta dobra novica, doktor?
Niti praske nima.;Niti ene praske nima.
Kdo sta ta dva moška?;Kdo sta ta moška?
Zakaj sta v moji hiši?;Zakaj sta v mojem domu?
-Da, bojim se, da res.;-Ja, bojim se, da res.
Če nam torej lahko poveste, kaj ste delali včeraj, kje ste bili, bi nam res pomagali omejiti našo raziskavo.;Če bi nam lahko povedali, kaj ste počeli včeraj, kje ste bili, bi nam to resnično pomagalo zožiti iskanje.
Nato sem poslala otroke v šolo.;Nato sem otroke poslala v šolo.
Odločila sem se, da si privoščim dolgo plavanje v jezeru.;Odločila sem se za daljše plavanje v jezeru.
Ali ne veš, kako osamljena sem bila, Jim?;Veš, kako osamljena sem, Jim?
Torej, kdo za vraga si ti?;Kdo si ti?
Kdo za vraga si ti?!;Kdo si ti, jebenti?
Nisem hotel prekiniti.;Nisem hotel prekinjati.
Mi... pojma nimamo, kako je prišla tja.;Ne vemo, kako je prišla ven.
Moral vaju bom prositi, da gresta dol v klet.;Prosil vaju bom, da odideta v klet.
Tam je hrana, voda in postelje.;Tam imamo hrano, vodo in zložljive postelje.
To je najvarnejše mesto, v primeru orkana.;Med divjanjem orkana je najbolje biti tam.
Marshal, ali imate migreno?;Šerif, imate migreno?
Zgleda kot bivši vojaški pizdun.;Videti je kot nekdanja vojaška rit.
Rešiti bi me moral.;Moral bi me rešiti.
Brez zamere, v redu?;Saj ni zamere, ne?
Brez zamere.;Brez zamer.
Nekaj malega za kasneje.;Nekaj malega za pozneje.
Ker vem, kako močno to potrebuješ.;Ker vem, kako zelo jo potrebuješ.
Ali niso čudoviti?;Kaj niso lepi?
Zakaj si vsa mokra, punči?;Zakaj si vsa mokra, ljubica?
Ni odšel.;Ni izginil.
Še je tukaj.;Še vedno je tu.
Si v redu šef?;Si dobro, šef?
Ta prekleta migrena!;Ta presneta migrena!
Pomožni generator se je pokvaril.;Rezervni generator je zatajil.
Kaj bi rad naredil?;Kaj boš naredil?
Lep dan za potep, kaj praviš?;Lep dan za sprehod, se ti ne zdi?
Fant o katerem sem ti pravil, George Noyce?;Tip, o katerem sem ti govoril, George Noyce?
Tipe, ki se jih celo ostali sojetniki bojijo.;Take, ki se jih celo ostali zaporniki bojijo.
Ti je Noyce dal kakšen podatek o razporeditvi prostorov?;Ti je Noyce kaj povedal o razporeditvi?
Večino golazni imamo sedaj pod ključem, nekateri pa so še vedno na prostosti.;Večino tega mrčesa smo polovili, a nekaj jih je še na prostosti.
In če vidita koga, ga ne poskušajta obvladati sama.;Če katerega vidite, ga ne skušajta zadržati sama.
Ti zafukanci vaju bodo ubili.;Ti norci vaju lahko ubijejo.
O testiranju vodikovih bomb.;O preizkušanju vodikovih bomb.
Ne pa vodikova bomba.;A ne vodikova bomba.
Kaj za vraga je narobe z vama?;Kaj je narobe z vama, jebenti?
Naskočil naju je.;Napadel naju je.
Sprehodi se.;Sprehodite se.
Laeddis... Rekel si mi, da se bom osvobodil tega mesta.;Laeddis ... Rekel si mi, da me boš osvobodil tega kraja.
To je pa res prekleto smešno.;To je prekleto smešno.
Tvoj glas... -Ali ga ne prepoznaš?;Tvoj glas ... -Ga ne prepoznaš?
Po vseh lažeh, ki si jih izrekel?;Po vseh tvojih lažeh?
Pokaži mi svoj obraz.;Pokaži mi že svoj obraz!
Pravijo, da bom ostal tukaj za vedno.;Pravijo, da nikoli ne bom odšel od tu.
Vžigalica ti bo ugasnila.;Vžigalica ti bo izgorela.
Takoj mi pokaži svoj prekleti obraz!;Pokaži mi že svoj obraz!
Da mi boš lahko spet lagal?;Da mi boš lahko še bolj lagal?
Gre za pojasnitev resnice.;Gre za razkritje resnice.
Vedno je bilo samo to.;Vedno je šlo le za to.
George, kako so te spravili iz zapora Dedham, kaj?;George, kako so te spravili iz Dedhama?
Ves tvoj načrt.;Tvoj celoten načrt.
Ti si jebena podgana v labirintu.;Jebena podgana v labirintu si.
-Oh... ali res?;-Kaj res?
Si bil kdaj sam, odkar si prišel sem?;Si bil kaj sam, odkar si prišel sem?
Potem so pa že zmagali.;Potem so že zmagali.
Zarezali bodo v moje možgane.;Rezali mi bodo v možgane.
George, spravil te bom od tod.;George, spravil te bom od tu.
Ne moreš odkriti resnice in ubiti Laeddisa istočasno.;Ne moreš istočasno izkopati resnice in ubiti Laeddisa.
Nisem tukaj, da bi kogarkoli ubil.;Tu nisem, da bi ubijal.
To moraš narediti.;To moraš storiti.
-Povej mu o dnevu, ko si mi prinesel moj medaljon.;-Povej mu o dnevu, ko si mi prinesel medaljon.
Hočeš odkriti resnico?;Želiš odkriti resnico?
Pozabi nanjo.;Pozabi jo.
Potem pa nikdar ne boš zapustil tega otoka.;Potem pa nikoli ne boš zapustil tega otoka.
On ni na temu oddelku.;Ni ga na tem oddelku.
Premeščen je bil... stran od tod.;Premeščen je bil stran.
Ni ga na oddelku A, samo še na enem mestu je lahko... Svetilnik.;Če ga ni na oddelku A, obstaja le eno mesto, kjer bi lahko bil.
Tukaj, poglej.;Izvoli, poglej.
Do tega svetilnika grem.;Do svetilnika grem.
Zvedel bom, kaj za vraga se dogaja na tem otoku.;Izvedel bom, kaj se dogaja na tem otoku.
Obrniti se bova morala.;Morala bova nazaj.
Ali ste ubili svoje otroke?;Ste umorili svoje otroke?
Nikdar nisem imela otrok.;Nikoli nisem imela otrok.
In preden sem postala pacient v Ashcliffu, sem tukaj delala.;In preden sem postala pacientka, sem tu delala.
Bili ste medicinska sestra?;Bili ste bolničarka?
Doktor sem bila, Marshal.;Bila sem zdravnica, šerif.
Ali mislite, da sem nora?;Mislite, da sem nora?
Ljudje povejo svetu, da si zmešan... in vse tvoje izjave o nasprotnem samo še potrjujejo, kar so rekli.;Ljudje svetu povedo, da si nor, in vsa tvoja nasprotovanja le potrjujejo njihove besede.
Ko te enkrat razglasijo za neprištevnega, potem vsako tvoje nadaljnje dejanje pripišejo tej norosti.;Ko si enkrat razglašen za norega, so vsa tvoja dejanja zaznamovana s tem.
To verjetno ne pomeni nič dobrega.;To verjetno ni dobro.
Povejte mi nekaj... -Da.;Povejte mi nekaj ... -Ja?
Kaj... kaj se vam je zgodilo?;Kaj se vam je zgodilo?
-Psihotropna zdravila.;-Psihotropična zdravila.
Tudi o operacijah sem spraševala.;Spraševala sem tudi o operacijah.
Pacienta onesposobijo z elektrošoki, nato mu potisnejo ledolomilko v oko in potegnejo ven nekaj živčnih vlaken.;Pacientu najprej dajo elektrošoke, nato pa mu skozi oko vstavijo šilo za led in ven povlečejo nekaj živčnih vlaken.
Pacienta naredi veliko bolj poslušnega.;Pacienti postanejo veliko bolj poslušni.
Odvisno od tega, kje imate poškodbo.;Odvisno od tega, kam si ranjen.
Kaj, če bi jih lahko nadzorovali?;Kaj, če bi jih lahko nadzoroval?
Človeka, ki ga ni mogoče zaslišati, saj je brez spomina, da bi lahko priznal.;Človeka, ki ga ne moreš zaslišati, ker nima spominov, ki bi jih priznal.
Nikoli ne moreš izbrisati vsega človekovega spomina.;Človeku nikoli ne moreš odvzeti vseh spominov.
Vojake so spremenili v izdajalce.;Vojake so spreminjali v izdajalce.
Leta in leta raziskav, stotine pacientov, na katerih bi eksperimentirali.;Leta raziskav, stotine pacientov, na katerih lahko delajo poskuse.
Upam da razumete... da vas ne morejo pustiti oditi?;Saj razumete, ... ... da vam ne morejo dovoliti, da odidete?
Jaz sem zvezni policist... ne morejo me ustaviti.;Ne morejo me ustaviti.
Ni bilo važno.;Ni bilo pomembno.
Nekaj bi vas vprašala.;Naj vas nekaj vprašam.
Je bilo kaj duševnih stresov v vašem življenju?;Ste v preteklosti doživeli kakšen duševni pretres?
Ampak zakaj... zakaj bi... zakaj bi bilo to pomembno?;Zakaj bi to bilo pomembno?
Zato, da lahko pokažejo na nek dogodek v vaši preteklosti... in rečejo, da je to razlog, da ste zgubili zdravo pamet.;Tako lahko s prstom pokažejo na dogodek iz vaše preteklosti in rečejo, da je to vzrok, da ste izgubili razum.
To lahko rečejo za vsakogar, kogarkoli.;To lahko rečejo čisto za vsakogar.
Mojo glavo?;Z mojo glavo?
-Kaj čudnih sanj zadnje čase?;-Imate zadnje čase čudne sanje?
In... si jedel hrano v restavraciji in pil kavo, s katero so ti postregli?;In jedli ste hrano v menzi, ter pili kavo, ki so vam jo dali.
Ne, nisem.;Ne, sploh ne.
36 do 48 ur je potrebnih, da nevroleptični narkotiki... dosežejo uporabni nivo v krvnem obtoku.;36 do 48 ur traja, da nevroleptični narkotik v krvi doseže primeren nivo.
Najprej v konicah prstov potem sčasoma cela roka.;Najprej prstne blazinice, sčasoma pa celotna roka.
