sentence1	sentence2	label
Generalni sekretar kot vodja izvršilne veje Sveta guvernerjev ne sme imeti političnega mandata.	Generalni sekretar kot vodja izvršilne oblasti OR ne sme imeti političnega mandata.	1
OR lahko oblikuje mnenje tudi na lastno pobudo, kar mu omogoča uvrstitev točk na dnevni red EU.	OR lahko oblikuje mnenje tudi na lastno pobudo, kar mu omogoča, da na dnevni red EU uvršča točke.	1
OR lahko oblikuje mnenje tudi na lastno pobudo, kar mu omogoča, da na dnevni red EU uvršča točke.	OR lahko oblikuje mnenje tudi na lastno pobudo, kar mu omogoča, da vprašanja uvrsti na dnevni red EU.	1
Nekateri metapodatki (npr. imena ponudnikov podatkov in geografska pokritost) so v 24 jezikih.	Nekateri metapodatki (npr. imena ponudnikov podatkov in geografska pokritost) so na voljo v 24 jezikih.	1
Višina sredstev ESS se med regijami razlikuje glede na njihovo relativno bogastvo.	Stopnja financiranja ESS se med regijami razlikuje in je odvisna od njihovega relativnega bogastva.	1
Višina sredstev ESS se med regijami razlikuje glede na njihovo relativno bogastvo.	Višina sredstev ESS se razlikuje glede na relativno bogastvo regij.	1
Evropska socialna agenda ima tudi vlogo pri določanju prednostnih nalog pri uporabi sredstev ESS.	Vlogo pri oblikovanju prednostnih nalog za uporabo sredstev ESS ima tudi Evropska socialna agenda.	1
Vlogo pri oblikovanju prednostnih nalog za uporabo sredstev ESS ima tudi Evropska socialna agenda.	Evropska socialna agenda ima prav tako pomembno vlogo pri določanju prednostnih nalog pri uporabi sredstev ESS.	1
Določeni so tudi organi za potrjevanje in revizijski organi, ki spremljajo in zagotavljajo skladnost izdatkov s predpisi ESS.	Prav tako se imenujejo organi za potrjevanje in revizijski organi, ki nadzorujejo in zagotavljajo skladnost izdatkov s predpisi ESS.	1
Prav tako se imenujejo organi za potrjevanje in revizijski organi, ki nadzorujejo in zagotavljajo skladnost izdatkov s predpisi ESS.	Organi za potrjevanje in revizijski organi so imenovani tudi za spremljanje in zagotavljanje skladnosti izdatkov s pravili ESS.	1
Povabljeni so tudi dobitniki nagrad iz prejšnjih let, da nastopijo kot posebni gostje.	Kot posebni gostje so povabljeni tudi nagrajenci iz prejšnjih let.	1
Povabljeni so tudi dobitniki nagrad iz prejšnjih let, da nastopijo kot posebni gostje.	Kot posebni gostje bodo povabljeni tudi nagrajenci iz prejšnjih let.	1
Po dogovoru o strategiji in dodelitvi proračunskih sredstev se sprejme skupen pristop k načrtovanju programov.	Po sprejetju strategije in porazdelitve proračuna se ubere skupen pristop k načrtovanju programov.	1
Po sprejetju strategije in porazdelitve proračuna se ubere skupen pristop k načrtovanju programov.	Ko bosta dogovorjena strategija in dodelitev sredstev, bo sprejet skupni pristop k načrtovanju programov.	1
Portal je na voljo v 24 uradnih jezikih EU, večina metapodatkov pa je zaenkrat dostopna le v omejenem številu jezikov (angleščini, francoščini in nemščini).	Portal je na voljo v 24 uradnih jezikih EU, vendar je večina metapodatkov trenutno na voljo le v omejenem številu jezikov (angleščini, francoščini in nemščini).	1
Države članice imenujejo nacionalne organe upravljanja ESS, ki so odgovorni za izbiro projektov, izplačilo sredstev ter ocenjevanje napredka in rezultatov projektov.	Države članice imenujejo nacionalne upravne organe ESS, ki so odgovorni za izbiro projektov, izplačevanje sredstev ter ocenjevanje napredka in rezultatov projektov.	1
Te skupne prednostne naloge so nato povzete v smernicah za zaposlovanje in vključene v nacionalne programe reform, ki jih pripravijo države članice same.	Te skupne prednostne naloge so potem povzete v Zaposlitvenih smernicah in vključene v Nacionalne programe reform, ki jih izdelajo države članice same.	1
Leta 1903 je bila ukrajinska priseljenska skupnost v zahodni Kanadi že dovolj velika, da je pritegnila pozornost verskih voditeljev, politikov in izobražencev.	Do leta 1903 je bila ukrajinska priseljenska skupnost v zahodni Kanadi dovolj velika, da je pritegnila pozornost verskih voditeljev, politikov in izobraževalcev.	1
Do leta 1903 je bila ukrajinska priseljenska skupnost v zahodni Kanadi dovolj velika, da je pritegnila pozornost verskih voditeljev, politikov in izobraževalcev.	Leta 1903 je bila ukrajinska priseljenska skupnost v zahodni Kanadi že dovolj velika, da je pritegnila pozornost verskih voditeljev, politikov in izobraževalcev.	1
Pristojni organi so končni uporabniki IMI (informacijskega sistema za notranji trg).	Pristojni organi so končni uporabniki informacijskega sistema za notranji trg (IMI).	1
Prvotno je bil zasnovan za prevajanje med sorodnimi jeziki, pred kratkim pa je bil razširjen na bolj oddaljene jezikovne pare.	Izvorno je bil namenjen prevajanju med sorodnimi jeziki, vendar so ga nedavno razširili tudi na obravnavo bolj oddaljenih jezikovnih parov.	1
Prvotno je bil zasnovan za prevajanje med sorodnimi jeziki, nedavno pa je bil razširjen na bolj oddaljene jezikovne pare.	Izvorno je bil namenjen prevajanju med sorodnimi jeziki, vendar so ga nedavno razširili tudi na obravnavo bolj oddaljenih jezikovnih parov.	1
Steroide se daje rutinsko, v hudih primerih se uporablja adrenalin.	Rutinsko se dajejo steroidi, v hujših primerih pa se uporabi adrenalin.	1
Rutinsko se dajejo steroidi, v hujših primerih pa se uporabi adrenalin.	Rutinsko se dajejo steroidi, v hudih primerih pa se uporabi adrenalin.	1
IMI omogoča javnim organom na nacionalni, regionalni in lokalni ravni, da poiščejo in izmenjajo informacije s svojimi kolegi v drugih državah.	IMI omogoča javnim organom na državni, regionalni in lokalni ravni, da poiščejo sorodne organe v drugih državah in z njimi izmenjajo informacije.	1
IMI omogoča javnim organom na nacionalni, regionalni in lokalni ravni, da poiščejo in izmenjajo informacije s svojimi kolegi v drugih državah.	IMI omogoča organom na nacionalni, regionalni in lokalni ravni, da poiščejo informacije in si jih izmenjujejo s svojimi kolegi v drugih državah.	1
Razjeda je lahko v notranjosti večja kot na površini kože in je obdana z oteklino.	Razjeda je lahko v notranjosti večja kot na površini kože in je lahko obdana z oteklino.	1
Razjeda je lahko v notranjosti večja kot na površini kože in je lahko obdana z oteklino.	Razjeda je v notranjosti lahko večja kot na površini kože in obdaja jo lahko oteklina.	1
Virusna pljučnica je odgovorna za okoli 200 milijonov primerov.	Virusna pljučnica predstavlja približno 200 milijonov primerov.	1
Z virusno pljučnico zboli približno 200 milijonov ljudi.	Virusna pljučnica predstavlja približno 200 milijonov primerov.	1
Mednarodni center za otroško novinarstvo združuje zmagovalce nacionalnih natečajev za najboljše mlade novinarje, mlade blogerje, fotografe in pisce.	Mednarodno novinarsko središče za otroke združuje zmagovalce nacionalnih tekmovanj za najboljšega mladega novinarja, mlade blogerje, fotografe in pisatelje.	1
Nižni Novgorod je gostil prijateljsko tekmo za mlade nogometaše iz NK Volga, medtem ko so odrasli igralci kluba vodili ogrevanje in trening za otroke.	Nizhny Novgorod je gostil prijateljsko tekmo mladih igralcev NK Volga, odrasli igralci kluba pa so izvedli ogrevanje in trening za otroke.	1
Merkur je sestavljen iz približno 70 % kovinskih in 30 % silikatnih snovi.	Živo srebro je sestavljeno iz približno 70 % kovine in 30 % silikata.	1
Po zaključku foruma so udeleženci sledili tradiciji in se udeležili zaključne tekme Lige prvakov UEFA.	Po forumu so se udeleženci po tradiciji udeležili finalne tekme Lige prvakov UEFA.	1
Tega nas je učil veliki ustanovitelj naše države Vladimir Lenin.	To nas je naučil veliki ustanovitelj naše države Vladimir Lenin.	1
Meji na vse južnoameriške države, z izjemo Ekvadorja in Čila.	Meji na vse južnoameriške države, razen Ekvadorja in Čila.	1
Meji na vse južnoameriške države, z izjemo Ekvadorja in Čila.	Meji na vse južnoameriške države razen Ekvadorja in Čila.	1
Po triletnem obleganju je Pavija leta 572 padla in postala prva prestolnica novega Longobardskega kraljestva v Italiji.	Pavia je po triletnem obleganju padla leta 572 in tako postala prva prestolnica novega italskega Langobardskega kraljestva.	1
Po triletnem obleganju je Pavija leta 572 padla in postala prva prestolnica novega italijanskega lombardskega kraljestva.	Pavia je po triletnem obleganju padla leta 572 in tako postala prva prestolnica novega italskega Langobardskega kraljestva.	1
Apollo 12 je bila šesta vesoljska misija s človeško posadko v okviru ameriškega programa Apollo in druga, ki je pristala na Luni.	Apollo 12 je bil šesti vesoljski polet s človeško posadko v okviru ameriškega programa Apollo in drugi, ki je pristal na Luni.	1
Apollo 12 je bila šesta vesoljska misija s človeško posadko v okviru ameriškega programa Apollo in druga, ki je pristala na Luni.	Apollo 12 je bila šesta vesoljska odprava s človeško posadko v ameriškem programu Apollo in druga, ki je pristala na Luni.	1
Red britanskega imperija je ustanovil kralj Jurij V. Britanski 4. junija 1917.	Red britanskega imperija je 4. junija 1917 ustanovil britanski kralj Jurij V.	1
Red britanskega imperija je 4. junija 1917 ustanovil britanski kralj George V.	Red britanskega imperija je 4. junija 1917 ustanovil britanski kralj Jurij V.	1
Zato je menil, da je glavna naloga vojaških voditeljev, da se temeljito pripravijo na vse možne izide.	Zato je menil, da je glavna naloga vojaških voditeljev temeljita priprava vseh možnih izidov.	1
Poroka je bila predlagana kot način, da se ustvari prijateljstvo med Dansko in Švedsko.	Poroka je bila predlagana za spodbujanje prijateljstva med Dansko in Švedsko.	1
Poroka je bila predlagana kot način, da se ustvari prijateljstvo med Dansko in Švedsko.	Poroka je bila predlagana kot način vzpostavljanja prijateljstva med Dansko in Švedsko.	1
Zastava občine Jeruzalem temelji na izraelski zastavi.	Občinska zastava mesta Jeruzalem temelji na izraelski zastavi.	1
Zastava občine Jeruzalem temelji na izraelski zastavi.	Zastava mesta Jeruzalem je oblikovana po vzoru izraelske zastave.	1
Na vrhu je modra, na dnu pa zelena.	Na zgornji strani je modra, na spodnji pa zelena.	1
Izobraženi grški sužnji so bili v Rimu zelo iskani, zlasti zdravniki in učitelji, izobraženi moški pa so bili pomembno izvozno blago.	Izobraženi grški sužnji so bili v Rimu zelo iskani, še posebej zdravniki in učitelji, in izobraženi moški so predstavljali pomembno izvozno blago.	1
Izobraženi grški sužnji so bili v Rimu zelo iskani, še posebej zdravniki in učitelji, in izobraženi moški so predstavljali pomembno izvozno blago.	Izobraženi grški sužnji so bili v Rimu zelo iskani, zlasti zdravniki in učitelji, izobraženi moški pa so bili pomemben izvozni artikel.	1
Čeprav Greenbergu album ni bil všeč, mu je bil všeč Nickov glas.	Kljub temu da Greenberg ni maral albuma, mu je bil všeč Nickov glas.	1
Čeprav je jezero Kyoga del sistema afriških Velikih jezer, ne velja za veliko jezero.	Čeprav je jezero Kyoga del sistema afriških Velikih jezer, samo ne šteje za veliko jezero.	1
Čeprav je jezero Kyoga del sistema afriških Velikih jezer, samo ne šteje za veliko jezero.	Čeprav je Kjotsko jezero del sistema Velikih jezer v Afriki, ne velja za veliko jezero.	1
Opazovanja kažejo, da je 73 % celotne gostote energije sedanjega vesolja v tej obliki.	Opazovanja kažejo, da je danes 73 % celotne gostote energije v vesolju v tej obliki.	1
Opazovanja kažejo, da je danes 73 % celotne gostote energije v vesolju v tej obliki.	Opažanja kažejo, da je 73 % celotne energijske gostote današnjega vesolja v tej obliki.	1
Za bolezen ni posebnega zdravljenja.	Posebnega zdravljenja te bolezni ni.	1
Za bolezen ni posebnega zdravljenja.	Posebnega zdravljenja bolezni ni.	1
Grabowski je bil odgovoren za prve tečaje esperanta na nekaj šolah v Varšavi.	Grabowski je bil odgovoren za prve tečaje esperanta na več šolah v Varšavi.	1
Grabowski je bil odgovoren za prve tečaje esperanta na nekaj šolah v Varšavi.	Grabowski je bil odgovoren za prve tečaje esperanta v več varšavskih šolah.	1
Palladijska arhitektura je evropski arhitekturni slog, ki ga je navdihnil beneški arhitekt Andrea Palladio (1508-1580).	Paladijevska arhitektura je evropski arhitekturni slog, ki izhaja in se navdihuje po načrtih beneškega arhitekta Andree Palladia (1508-1580).	1
Poimenovana je po francoskem politiku in generalu Charlesu de Gaullu.	Imenuje se po francoskem politiku in generalu Charlesu de Gaullu.	1
Tudi sam UNHCR je bil nagrajen z dvema Nobelovima nagradama za mir v letih 1954 in 1981.	UNHCR je prejel dve Nobelovi nagradi za mir, in sicer leta 1954 in 1981.	1
Tudi sam UNHCR je bil nagrajen z dvema Nobelovima nagradama za mir v letih 1954 in 1981.	UNHCR je leta 1954 in 1981 prejel dve Nobelovi nagradi za mir.	1
Anafilaksija je huda alergijska reakcija, ki se pojavi hitro in prizadene številne telesne sisteme.	Anafilaksija je huda alergijska reakcija, ki nastopi hitro in prizadene številne telesne sisteme.	1
Anafilaksija je huda alergijska reakcija, ki nastopi hitro in prizadene številne telesne sisteme.	Anafilaksa je hud alergijski odziv, ki nastopi hitro in prizadene številne sisteme v telesu.	1
Heyerdahl je predlagal teorijo, da so bili Kanarski otoki starodavna pomorska baza za plovbo med Ameriko in Sredozemljem.	Heyerdahl je predlagal teorijo, da so bili Kanarski otoki starodavno pomorsko oporišče za plovbo med Ameriko in Sredozemljem.	1
Heyerdahl je predlagal teorijo, da so bili Kanarski otoki starodavno pomorsko oporišče za plovbo med Ameriko in Sredozemljem.	Heyerdahl je predlagal teorijo, po kateri naj bi bili Kanarski otoki antična pomorska baza za plovbo med Ameriko in Mediteranom.	1
"Nihče v naši državi - delavci, kmetje, pisatelji ali zdravniki, odrasli, otroci ali državni uradniki - si ne želi velike ali ""male"" vojne."	"Nihče v naši državi - ne delavci, kmetje, pisatelji ali zdravniki, ne odrasli, ne otroci, ne člani vlade - si ne želi ne velike ne ""male"" vojne."	1
"Nihče v naši državi - delavci, kmetje, pisatelji ali zdravniki, odrasli, otroci ali državni uradniki - si ne želi velike ali ""male"" vojne."	Nihče v naši državi – ne delavci, kmetje, pisatelji ali zdravniki, ne odrasli ne otroci niti člani vlade – si ne želi niti velike niti »majhne« vojne.	1
Zdravljenje zahteva jemanje več antibiotikov v daljšem časovnem obdobju.	Zdravljenje zahteva dolgotrajno jemanje več antibiotikov.	1
V času festivala so potekale prijateljske nogmetne tekme in drugi dogodki.	Med festivalom potekajo prijateljske nogometne tekme in drugi dogodki.	1
V času festivala so potekale prijateljske nogmetne tekme in drugi dogodki.	Med festivalom bodo potekale prijateljske nogometne tekme in drugi dogodki.	1
Lunina iluzija je optična prevara, ki povzroči, da se Luna zdi večja ob horizontu kot višje na nebu.	Lunina iluzija je optična prevara, zaradi katere je Luna na obzorju videti večja kot višje na nebu.	1
Lunina iluzija je optična prevara, zaradi katere je Luna na obzorju videti večja kot višje na nebu.	Lunina iluzija je optična prevara, zaradi katere je luna na obzorju videti večja kot dlje na nebu.	1
Po več uporih so bili Sasi leta 804 dokončno podjarmljeni.	Po nadaljnjih uporih so bili Sasi leta 804 dokončno podjarmljeni.	1
Po več uporih so bili Sasi leta 804 dokončno podjarmljeni.	Po še več uporih so bili Sasi leta 804 dokončno podjarmljeni.	1
Analize Luninih časovno spremenljivih rotacij kažejo, da se je jedro vsaj delno stopilo.	Analize Luninih časovno spremenljivih rotacij kažejo, da je jedro vsaj delno staljeno.	1
Analize Luninih rotacij, ki so časovno spremenljive, kažejo, da je jedro vsaj delno staljeno.	Analize Luninih časovno spremenljivih rotacij kažejo, da je jedro vsaj delno staljeno.	1
V rimski mitologiji je bil Neptun bog morja, enakovreden grškemu Pozejdonu.	V rimski mitologiji je bil Neptun bog morja, sinonim za grškega Pozejdona.	1
Sposoben je tudi slediti več tarčam naenkrat.	Prav tako lahko zasleduje več ciljev hkrati.	1
Sposoben je tudi slediti več tarčam naenkrat.	Spremlja lahko tudi več ciljev hkrati.	1
Januarja 2003 se je vpisala na Univerzo v Stockholmu, kjer je začela s študijem umetnostne zgodovine.	Januarja 2003 se je vpisala na Univerzo v Stockholmu, kjer je začela študirati umetnostno zgodovino.	1
Pot KKH poteka po eni od številnih starodavnih poti na poti Svilene ceste.	Trasa KKH sledi eni od mnogih starodavnih poti v trasi Svilne ceste.	1
Pot KKH poteka po eni od številnih starodavnih poti na poti Svilene ceste.	Pot KKH poteka po eni od številnih starodavnih poti Svilne ceste.	1
Od leta 2010 piše mesečno kolumno za revijo Joods Aktueel, najbolj razširjeno judovsko publikacijo v Belgiji.	Od leta 2010 piše mesečno kolumno za Joods Aktueel, judovsko publikacijo z največjo naklado v Belgiji.	1
Od leta 2010 piše mesečno kolumno za Joods Aktueel, najbolj razširjeno judovsko publikacijo v Belgiji.	Od leta 2010 piše mesečno kolumno za Joods Aktueel, judovsko publikacijo z največjo naklado v Belgiji.	1
Prebivalstvo je sprejelo vladavino norveškega kralja, vendar je ohranilo lastno zakonodajo.	Prebivalstvo je sprejelo nadvlado kralja Norveške, je pa obdržalo svoje pravo.	1
Prebivalci so sprejeli vladavino norveškega kralja, vendar so ohranili svoje pravice.	Prebivalstvo je sprejelo nadvlado kralja Norveške, je pa obdržalo svoje pravo.	1
Ørsted je pomembno prispeval h kemiji, ko je prvič pridobil aluminij.	Ørsted je pomembno prispeval k področju kemije, ko je prvič pridobil aluminij.	1
Mesto je bilo prvotno ustanovljeno kot sedež britanske kolonialne oblasti.	Mesto je bilo najprej ustanovljeno kot sedež britanske kolonijalne oblasti.	1
Mesto je bilo najprej ustanovljeno kot sedež britanske kolonialne oblasti.	Mesto je bilo najprej ustanovljeno kot sedež britanske kolonijalne oblasti.	1
Diseases Database je prosto dostopna spletna stran, ki nudi informacije o povezavi med zdravstvenim stanjem, simptomi in zdravili.	Podatkovna zbirka o boleznih je prosto dostopno spletišče, na katerem so na voljo informacije o povezavi med zdravstvenimi stanji, simptomi in zdravili.	1
Takšno ravnanje je pri mnogih vzbudilo odpor, celo Periklov sin Ksantip, ki je imel politične ambicije, se ni obotavljal obrekovati očeta.	Ta odnos je pri mnogih zbujal zgražanje in celo Periklejev lastni sin, Ksantip, ki je imel politične ambicije, ni okleval obrekovati svojega očeta.	1
Takšno ravnanje je med mnogimi vzbudilo odpor in celo Periklov sin Ksantip, ki je imel politične ambicije, se ni obotavljal očrniti svojega očeta.	Ta odnos je pri mnogih zbujal zgražanje in celo Periklejev lastni sin, Ksantip, ki je imel politične ambicije, ni okleval obrekovati svojega očeta.	1
Nekateri astronomi verjamejo da obročaste galaksije nastanejo, ko gre manjša galaksija skozi središče večje galaksije.	Nekateri astronomi menijo, da obročaste galaksije nastanejo, ko manjša galaksija prečka središče večje galaksije.	1
Nekateri astronomi menijo, da obročaste galaksije nastanejo, ko manjša galaksija prečka središče večje galaksije.	Nekateri astronomi menijo, da obročaste galaksije nastanejo, ko manjša galaksija preide skozi središče večje galaksije.	1
Prevladujoča tema filma je vrnitev Nemčije kot velike moči s Hitlerjem kot vodjo, ki bo narodu prinesel slavo.	Glavna tema filma je vrnitev Nemčije kot velike sile s Hitlerjem kot voditeljem, ki bo državi prinesel slavo.	1
Osrednja tema filma je vrnitev Nemčije kot velike sile s Hitlerjem kot voditeljem, ki bo državi prinesel slavo.	Glavna tema filma je vrnitev Nemčije kot velike sile s Hitlerjem kot voditeljem, ki bo državi prinesel slavo.	1
Zanimanje zanj so izrazili tudi številni drugi prvoligaški klubi.	Zanj so se zanimali tudi številni drugi klubi v Prvi ligi.	1
Zanimanje zanj so izrazili tudi številni drugi prvoligaški klubi.	Zanj se zanimajo tudi številni drugi klubi iz prve lige.	1
Tokrat ni bil sam: k sebi je vzel nečaka in njegovo prijateljico Jutei, ki sta okrevala po bolezni.	Tokrat ni bil sam: sprejel je nečaka in prijatelja Juteja, ki sta okrevala po bolezni.	1
Besedilo so spremenili tako, da ni več omenjalo Josipa Stalina.	Besedilo je bilo spremenjeno, tako da Josif Stalin ni več omenjen.	1
Besedilo je bilo spremenjeno, tako da Josif Stalin ni več omenjen.	Besedilo je bilo spremenjeno tako, da v njem ni bil več omenjen Josip Stalin.	1
Običajno igra kot levi srednji ali levi bočni branilec.	Običajno igra kot levi polčas ali levo krilo.	1
Po navadi igra na mestu levega vezista ali levega branilca.	Običajno igra kot levi polčas ali levo krilo.	1
Predsedstvu OR pri njegovem delu pomaga tudi Komisija za finančne in upravne zadeve (CFAA).	Predsedstvo OR pri delu podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	1
Predsedstvu OR pri njegovem delu pomaga tudi Komisija za finančne in upravne zadeve (CFAA).	Predsedstvo OR pri svojem delu podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	1
Člani OR se šestkrat na leto sestanejo na plenarnih zasedanjih v Bruslju, kjer pripravljajo in sprejemajo mnenja, poročila in resolucije.	Člani Odbora regij se sestanejo na plenarnem zasedanju v Bruslju šestkrat na leto, da bi oblikovali in sprejeli mnenja, poročila in resolucije.	1
Člani OR se šestkrat na leto sestanejo na plenarnem zasedanju v Bruslju, kjer pripravljajo in sprejemajo mnenja, poročila in resolucije.	Člani Odbora regij se sestanejo na plenarnem zasedanju v Bruslju šestkrat na leto, da bi oblikovali in sprejeli mnenja, poročila in resolucije.	1
Zapestnica je sestavljena iz dveh delov, modrega in zelenega, nosi pa jo lahko vsak, ki deli vrednote programa.	Zapestnica je izdelana iz dveh vrvic, modre in zelene, nosi pa jo lahko vsak, ki deli vrednote programa.	1
Zapestnica je sestavljena iz dveh delov, modrega in zelenega, nosi pa jo lahko vsak, ki deli vrednote programa.	Zapestnica je iz dveh vrvic, modre in zelene, in nosi jo lahko vsak, ki priznava vrednote programa.	1
Večina zvezd je stara od 1 do 10 milijard let.	Večina zvezd je starih med 1 milijardo in 10 milijardami let.	1
Zgodbe o uspehu ESS: Več kot 70 zgodb o uspehu prikazuje, kako so projekti ESS izboljšali delovno življenje ljudi po vsej Evropi.	Zgodbe o uspehu ESS: več kot 70 zgodb o uspehu prikazuje, kako so projekti ESS izboljšali delovno življenje ljudi po vsej Evropi.	1
Zgodbe o uspehu ESS: več kot 70 zgodb o uspehu prikazuje, kako so projekti ESS izboljšali delovno življenje ljudi po vsej Evropi.	Zgodbe o uspehu ESS: več kot 70 zgodb o uspehu priča o tem, kako so projekti ESS izboljšali delovna življenja ljudi po vsej Evropi.	1
Tako je projekt združil mlade igralce štirih kontinentov – Afrike, Evrazije, Severne in Južne Amerike.	V projektu so sodelovali mladi igralci s štirih celin - Afrike, Evrazije, Severne in Južne Amerike.	1
Medtem ko se strategijo določa na nivoju EU, so za izvajanje financiranja ESS odgovorne države članice EU in regije.	Medtem ko je strategija določena na ravni EU, so za izvajanje sredstev ESS odgovorne države članice in regije EU.	1
12. marca 1999 je Češka republika, skupaj s Poljsko in Madžarsko, postala članica zveze NATO.	Češka je 12. marca 1999 skupaj s Poljsko in Madžarsko postala članica Nata.	1
Ponekod zakonodaja zahteva komunikacijo med državami članicami in Evropsko komisijo (na primer obveščanje o nacionalnih ukrepih za izvajanje zakonodaje Evropske unije).	V nekaterih primerih zakonodaja zahteva komunikacijo med državami članicami in Evropsko komisijo (na primer informacije o nacionalnih ukrepih za izvajanje zakonodaje EU).	1
Ponekod zakonodaja zahteva komunikacijo med državami članicami in Evropsko komisijo (na primer obveščanje o nacionalnih ukrepih za izvajanje zakonodaje Evropske unije).	V nekaterih primerih zakonodaja zahteva komunikacijo med državami članicami in Evropsko komisijo (npr. informacije o nacionalnih ukrepih za izvajanje zakonodaje EU).	1
Strategija določa cilje financiranja ESS, ki se v celoti ali delno delijo z drugimi strukturnimi skladi.	Strategija določa cilje za financiranje iz ESS, ki se delno ali v celoti delijo z drugimi strukturnimi skladi.	1
Strategija določa cilje financiranja ESS, ki se v celoti ali delno delijo z drugimi strukturnimi skladi.	Strategija določa cilje financiranja ESS, ki si jih deloma ali v celoti deli z drugimi strukturnimi skladi.	1
Lokalne in regionalne oblasti znotraj Evropske unije so lobirale za večji vpliv pri zadevah EU.	Lokalne in regionalne oblasti v Evropski uniji se zavzemajo za večji vpliv na zadeve EU.	1
Lokalne in regionalne oblasti v Evropski uniji si prizadevajo za večji vpliv na zadeve EU.	Lokalne in regionalne oblasti v Evropski uniji se zavzemajo za večji vpliv na zadeve EU.	1
Konvergenčni cilj: spodbujanje rasti in zaposlovanja v najmanj razvitih regijah.	Konvergenčni cilj: spodbujati rast in zaposlovanje v najmanj razvitih regijah.	1
V hujših primerih, povezanih z gripo tipa A ali B, se lahko uporabi protivirusne zaviralce nevraminidaze.	V hudih primerih, povezanih z gripo A ali B, se lahko uporabijo protivirusni zaviralci nevraminidaze.	1
V hudih primerih gripe A ali B se lahko uporabijo protivirusni zaviralci nevraminidaze.	V hudih primerih, povezanih z gripo A ali B, se lahko uporabijo protivirusni zaviralci nevraminidaze.	1
Skupno raziskovalno središče Evropske komisije je odgovorno za zagotavljanje tehnične in znanstvene podpore pobudi.	Skupno raziskovalno središče Evropske komisije je odgovorno za nudenje tehnične in znanstvene podpore pobudi.	1
Skupno raziskovalno središče Evropske komisije je odgovorno za nudenje tehnične in znanstvene podpore pobudi.	Skupno raziskovalno središče Evropske komisije je odgovorno za tehnično in znanstveno podporo pobudi.	1
Strategija določa tudi širše prednostne osi – ukrepe, ki so potrebni za doseganje ciljev in ki so upravičeni do financiranja.	Strategija določa tudi splošne prednostne osi - ukrepe, ki so potrebni za doseganje ciljev in so upravičeni do financiranja.	1
Strategija določa tudi splošne prednostne osi - ukrepe, ki so potrebni za doseganje ciljev in so upravičeni do financiranja.	V strategiji so opredeljene tudi širše prednostne osi, tj. ukrepi, ki so potrebni za doseganje ciljev in so upravičeni do financiranja.	1
Marca 1994 je v Bruslju potekalo prvo plenarno zasedanje OR.	Marca leta 1994 poteka prvo plenarno zasedanje OR v Bruslju.	1
Programska oprema SnatchBot je brezplačno orodje v oblaku za ustvarjanje klepetalnega robota, namenjenega družabnim omrežjem.	Programska oprema SnatchBot je brezplačno orodje v oblaku za ustvarjanje klepetalnega robota za družabna omrežja.	1
Programska oprema SnatchBot je brezplačno oblakovno orodje za ustvarjanje pogovornega robota, ki je bilo zasnovano za družabna omrežja.	Programska oprema SnatchBot je brezplačno orodje v oblaku za ustvarjanje klepetalnega robota za družabna omrežja.	1
O strategiji in proračunu ESS se pogajajo države članice EU, Evropski parlament in Evropska komisija.	O strategiji ESS in proračunu se pogajajo države članice EU, Evropski parlament in Evropska komisija.	1
Woodard je znan po svojih rekonstrukcijah Dreamachine, nekoliko psihoaktivne svetilke, ki je bila razstavljena v umetnostnih muzejih po vsem svetu.	Woodard je znan po svojih replikah Dreamachine, nekoliko psihoaktivne svetilke, ki je bila razstavljena v umetnostnih muzejih po vsem svetu.	1
Woodard je znan po svojih replikah Dreamachine, nekoliko psihoaktivne svetilke, ki je bila razstavljena v umetnostnih muzejih po vsem svetu.	Woodard je znan po svojih replikah Dreamachine, nekoliko psihoaktivne svetilke, ki je bila razstavljena v umetniških muzejih po vsem svetu.	1
Kot člana komunistične partije so ga izbrali v državno dumo.	Kot član komunistične partije je bil izvoljen v državno dumo.	1
Vsaka država članica ima nacionalnega koordinatorja IMI (NIMIC), ki je običajno na nacionalnem ministrstvu.	Vsaka država članica ima enega nacionalnega koordinatorja IMI (NIMIC), večinoma na katerem od nacionalnih ministrstev.	1
Vsaka država članica ima nacionalnega koordinatorja IMI (NIMIC), ki je običajno na nacionalnem ministrstvu.	Vsaka država članica ima enega nacionalnega koordinatorja IMI (NIMIC), večinoma na nacionalnem ministrstvu.	1
Z nagrado želi Evropska komisija spodbuditi čezmejno kroženje repertoarja popularne glasbe in poudariti bogato glasbeno raznolikost Evrope.	Evropska komisija želi z nagrado spodbuditi čezmejno kroženje repertoarja popularne glasbe in poudariti bogato glasbeno raznolikost Evrope.	1
Z nagrado želi Evropska komisija spodbujati čezmejno razširjanje repertoarja popularne glasbe in poudariti bogato glasbeno raznolikost Evrope.	Evropska komisija želi z nagrado spodbuditi čezmejno kroženje repertoarja popularne glasbe in poudariti bogato glasbeno raznolikost Evrope.	1
Ekonomski dejavniki vključujejo gospodarsko rast, obrestne mere, devizne tečaje in stopnje inflacije.	Ekonomski dejavniki vključujejo ekonomsko rast, obrestne mere, menjalne tečaje in stopnjo inflacije.	1
